,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,256.687231064,126.835033894,,,,,-147.028345781,-263.795112308,-146.426416649,-264.242722572,-147.106076919,-264.538372858,130,61.9565963745,329,309,6347,6367,2039,2061,6355.84355646,2049.42409376,6.15892306801,7.64702908491,0.335868579491,2.74428524956e-05,3.37808089468e-05,1.31292194617e-06,2.77836704254,2.46710944176,1.35878586769,0.16275587678,0.131083711982,-0.0142969470471,302590.75,303102.09375,16918.9179688,27272.9179688,6355,2049,6355,2049,0,6355.46715857,2049.14045206,6355.5,2049.23,6356.23354083,2049.87886723,2900.30070157,939.594373915,2900.04737795,939.991809604,2900.1368926,939.953801344,2900.72356941,939.17000438,130,-147.013610309,-263.762456133,0.0358268034858,False,256.457345656,127.100722864,-146.411401588,-264.20969017,-147.090876976,-264.505765112
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,350.345892906,38.1677940488,,,,,-117.752916202,-272.129106842,-117.120989048,-272.523204244,-117.78984405,-272.877954624,163,61.9565963745,335,317,6397,6418,2284,2306,6406.55778626,2293.99351004,6.27444754396,7.63485422341,0.28419290411,2.7746013369e-05,3.25115324792e-05,7.30000812489e-07,2.77341604233,2.49348473549,1.37291562557,0.159645736217,0.131199464202,-0.0118850171566,310313.96875,310797.28125,17422.8671875,28553.3046875,6406,2294,6406,2294,0,6406.11045537,2293.57792266,6406.22,2293.71,6406.50180217,2294.02381256,3140.15265935,869.900967959,3139.77334415,870.379442386,3139.89584132,870.255813766,3140.18724906,869.954409627,163,-117.774821307,-272.090041746,0.0447874465436,False,349.787510619,38.9485441169,-117.141369405,-272.481683645,-117.808842569,-272.839027206
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0157801807,170.01309514,,,,,-99.5897090071,-245.193725545,-99.9215324411,-244.531275615,-99.1806352911,-244.540754149,187,61.9565963745,351,336,6169,6189,2412,2438,6178.46472223,2425.12286776,6.42251318416,9.13406465117,0.328787196085,2.64985868017e-05,3.77265921487e-05,1.12062711273e-06,3.02875590324,2.52650260925,1.45183861256,0.155989736319,0.109682396054,-0.0112299239263,319413.4375,319989.21875,17317.3710938,28211.6230469,6178,2425,6178,2425,0,6178.03927902,2424.63637088,6178.15,2424.79,6178.4635634,2424.97703897,3288.72561991,1087.03555687,3288.27390013,1087.49775854,3288.41526404,1087.37863973,3288.58032879,1087.04812152,187,-99.5545387135,-245.147101436,0.0584016870912,False,12.0339582772,168.87727735,-99.8965241872,-244.489839969,-99.1555689275,-244.487907945
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,56.5829747915,128.315838575,,,,,-72.9891338325,-242.077100832,-73.415578889,-241.472868056,-72.6735234718,-241.401892189,217,61.9565963745,355,336,6129,6149,2628,2654,6137.56747451,2641.24703954,6.12903811657,12.0324732107,0.468943898127,3.29879596224e-05,5.76926636702e-05,3.37962498546e-06,3.47411751747,2.46820163727,1.49201893806,0.163645714521,0.0833569988608,-0.0127555923536,275257.40625,275961.875,13177.1689453,20571.3574219,6137,2641,6137,2641,0,6137.12956473,2640.60849765,6137.23,2641.03,6137.51204664,2640.92176383,3507.38702802,1110.8983124,3506.78470465,1111.38483812,3507.19300256,1111.24962208,3507.06708595,1110.9790193,217,-72.9524090864,-242.044330637,0.0492198399635,False,56.8784383067,127.955525737,-73.3781699786,-241.439615583,-72.6360347038,-241.369479645
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,105.400589705,27.8177556396,,,,,-39.2569976617,-239.787712401,-39.1222491339,-239.063007075,-38.560569695,-239.552501083,252,61.9565963745,368,346,6090,6108,2903,2930,6098.2822714,2916.45420174,5.50446467261,16.7894007272,0.265020805484,3.11353661529e-05,7.21008319704e-05,1.33877503665e-06,4.09824609756,2.34483361244,1.54732906818,0.181808888912,0.0596066862345,-0.00573970889673,269435.96875,270119.375,11780.4355469,21051.8105469,6098,2916,6098,2916,0,6097.92691391,2916.02370681,6098.04,2916.27,6098.32716285,2916.35884018,3784.82419668,1128.53142774,3784.42282381,1128.91937704,3784.65976004,1128.79024833,3784.72561521,1128.4941348,252,-39.2749717846,-239.737079925,0.0537281738837,False,105.773849477,27.4698993813,-39.1405445862,-239.012314927,-38.5786481731,-239.501559852
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,116.036406755,36.7420202494,,,,,-20.3598720809,-236.419096947,-20.3880261727,-235.663671285,-19.7263555897,-236.017743715,277,61.9565963745,361,345,6051,6069,3057,3084,6059.65927015,3069.84857949,5.8371154177,15.204620749,0.207998008998,3.46568550998e-05,7.35264383667e-05,4.12533642135e-08,3.89990210533,2.41505670547,1.54860675335,0.171401053667,0.0658015534282,-0.00468950578943,257651.265625,258331.265625,11210.9765625,17772.4140625,6059,3069,6059,3070,0,6059.22963489,3069.7117939,6059.34,3069.48,6059.67573916,3070.08008338,3940.77016338,1155.03476375,3940.66741089,1155.47378388,3940.43152741,1155.38419688,3940.99966915,1155.00023282,277,-20.3880888664,-236.415281678,0.0284735536659,False,115.914829957,37.0207153338,-20.4183144017,-235.659936061,-19.7556753591,-236.012192708
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,112.974193096,30.0668898225,,,,,3.69023027982,-237.740002489,3.75876280568,-236.99742583,4.37576516879,-237.442962736,301,61.9565963745,357,340,6047,6066,3257,3283,6055.59660234,3268.93497489,6.25173512981,10.6036581894,0.106785259153,2.82177412902e-05,5.02924512886e-05,-7.11412211695e-07,3.25672793388,2.49982333183,1.54627847672,0.159983113408,0.0943232998252,-0.00322225363925,296660.40625,297303.0,15672.2539062,26666.8789062,6055,3269,6055,3269,0,6055.15031113,3268.83055929,6055.25,3268.7,6055.57987046,3269.28528197,4139.5641558,1143.50885026,4139.49497721,1143.96194273,4139.35759973,1143.86832049,4139.91469816,1143.49812352,301,3.7274608294,-237.78010393,0.0547196434567,False,112.808879666,30.0905143716,3.7978294895,-237.037699018,4.41372818219,-237.484760368
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,352.252986431,90.1183712482,,,,,24.09150574,-261.725427368,24.7827678173,-261.462038271,24.6622686674,-262.199773433,330,61.9565963745,348,336,6228,6248,3440,3466,6236.57046999,3451.04024299,6.59680025626,8.20538432376,0.321004658381,2.77864946638e-05,3.57901463133e-05,1.04462076911e-06,2.87525248528,2.55638551712,1.38092494011,0.151877760887,0.122103638947,-0.0118832876906,318812.0,319644.0625,18723.6171875,31546.6152344,6236,3451,6236,3451,0,6236.09362796,3450.76353943,6236.21,3450.84,6236.48185378,3451.15544199,4306.95217843,948.842162508,4306.71363023,949.339191619,4306.78527582,949.21442939,4307.07395746,948.921494134,330,24.1005582862,-261.695668196,0.031105576837,False,352.288810703,90.205745224,24.7912524227,-261.430793347,24.6723398395,-262.168785903
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,31.7036649585,67.5153529644,,,,,51.5580515812,-255.549048841,52.0969055041,-255.044536239,52.2656503355,-255.776028886,359,61.9565963745,370,348,6159,6180,3662,3685,6168.59331339,3672.99174418,6.55859332042,8.03219212703,0.175145113449,2.48052123005e-05,3.04025537593e-05,8.00117878963e-07,2.83773207664,2.55696344376,1.4541066885,0.152560561895,0.124571554363,-0.00665328605101,358887.1875,359379.6875,19609.1777344,31176.8007812,6168,3673,6168,3673,0,6168.12462366,3672.39645793,6168.24,3672.62,6168.46088853,3672.78813814,4533.54173229,999.245900274,4532.98494013,999.759727351,4533.19457817,999.625349939,4533.34911102,999.393848947,359,51.5620031526,-255.501430942,0.0477815783762,False,31.819388199,67.5620565267,52.0994246782,-254.995392781,52.2702425245,-255.726404119
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,349.72394228,84.2410987616,,,,,68.0608484764,-264.039808924,68.7875086434,-263.898548528,68.5207879963,-264.61607123,384,61.9565963745,339,328,6218,6238,3804,3825,6226.88339473,3813.58723812,6.38708207957,7.54733902937,0.121437043796,2.48822784731e-05,2.6555891272e-05,4.55471410002e-07,2.74952960014,2.52477884293,1.46762216091,0.15661393106,0.132537573576,-0.00503985118121,340924.40625,341385.9375,18930.1972656,30755.4472656,6226,3813,6226,3813,0,6226.50204103,3813.10228012,6226.54,3813.24,6226.89579701,3813.45363035,4669.14575853,930.134580166,4668.69212343,930.552707065,4668.82580878,930.508508809,4669.01158998,930.132669116,384,68.0842569069,-264.048106384,0.0248355080512,False,349.917074783,84.0358156578,68.8109470143,-263.907000092,68.5440742097,-264.624466216
