,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,149.035313129,36.1040729284,,,,,-143.407243389,-231.730037893,-143.837295426,-231.115441381,-143.099080127,-231.04921943,499,61.9549751282,357,334,5709,5729,4613,4635,5718.7261813,4622.7269681,6.67666173166,7.64948101259,-0.138739522893,2.69725850268e-05,3.11046694029e-05,-1.08607358429e-06,2.76927447319,2.58016705513,-1.43186950684,0.149831920862,0.130777105689,0.00543503789231,335953.40625,336389.0,19225.7910156,32104.9785156,5718,4622,5718,4622,0,5718.3897914,4622.16702462,5718.45,4622.31,5718.63206541,4622.63968306,2945.97982352,1208.26579836,2946.16518021,1208.89216707,2946.14147476,1208.73878881,2946.04906651,1208.37388114,499,-143.413986909,-231.712493212,0.0187960342583,False,149.273834829,35.7854965248,-143.843179801,-231.097296424,-143.104872697,-231.032105984
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,294.096364975,87.1841043234,,,,,-124.874264802,-268.585788739,-124.296986779,-269.056314799,-125.005184999,-269.324027568,531,61.9549751282,352,337,5635,5656,4942,4965,5644.78999028,4951.90635482,6.55434796371,7.60973671214,-0.20125572944,2.42653428068e-05,2.86554060631e-05,-6.26298253365e-07,2.76528692245,2.5528948307,-1.38861715794,0.152694478631,0.131517395377,0.00807666312903,348621.1875,349108.125,19275.9414062,30595.4414062,5644,4951,5644,4951,0,5644.49181476,4951.35355996,5644.51,4951.45,5644.78873322,4951.89110719,3100.03829558,908.113143579,3100.18844814,908.723016531,3100.19661249,908.621779418,3100.03569202,908.128219783,531,-124.833615989,-268.543137515,0.0589190367343,False,293.900360908,87.5980848275,-124.254552075,-269.011463975,-124.961726685,-269.281869074
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0138295442,170.011078119,,,,,-99.5889644072,-245.193771,-99.9207419667,-244.531298093,-99.1798454748,-244.540827934,520,61.9549751282,383,364,5388,5409,4811,4835,5397.78057725,4821.72685299,7.0083251835,7.95188559948,-0.143503807377,2.29369114933e-05,2.60753850322e-05,-6.82434134502e-07,2.82369041443,2.64329004288,-1.42315495014,0.142740190029,0.125802829862,0.00515192514285,392984.0,393551.8125,21596.0722656,35137.9492188,5397,4821,5397,4821,0,5397.52501528,4821.14943567,5397.53,4821.29,5397.81110526,4821.6798645,3306.54960862,1096.0318239,3306.65233747,1096.65485638,3306.6845795,1096.52099106,3306.50828078,1096.0696642,520,-99.5551915661,-245.15677518,0.0500928687901,False,11.6323748118,169.07846208,-99.8948761033,-244.4983216,-99.1539186183,-244.498981162
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,265.295233727,124.660438299,,,,,-78.9716634564,-264.40120731,-78.3294488969,-264.767967578,-78.9716084372,-265.146537176,537,61.9549751282,375,358,5262,5284,5007,5029,5272.64668847,5016.55022643,7.08457123374,8.07107232947,-0.0957923765782,2.59376024757e-05,3.01987362671e-05,-3.12221179682e-07,2.8425848484,2.65995407104,-1.47488701344,0.141174465418,0.123919159174,0.00335108791478,360993.0,361598.625,20517.0195312,35559.5195312,5272,5016,5272,5016,0,5272.27989174,5015.93631591,5272.37,5016.08,5272.68127279,5016.54638542,3476.50763231,938.777548466,3476.70890358,939.46378155,3476.65614335,939.303644164,3476.47318881,938.772601327,537,-78.9414516659,-264.391793438,0.0316444824856,False,265.350695222,124.744833087,-78.2983437761,-264.756984999,-78.9395773338,-265.137120949
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,28.7817656994,108.432065248,,,,,-43.5304510846,-247.617181146,-43.446525984,-246.884848194,-42.8521047805,-247.334015878,532,61.9549751282,391,367,4946,4968,4948,4971,4956.77965318,4958.64496901,7.63256057235,8.20479048791,-0.133788936172,2.57770443478e-05,2.76839021503e-05,-4.10797078275e-07,2.86958622932,2.75732207298,-1.35209739208,0.131055086851,0.121914863586,0.00427402043715,383763.25,384335.75,19826.7597656,31074.6230469,4957,4958,4956,4958,0,4956.33712979,4958.04825769,4956.57,4958.18,4956.85758036,4958.64986949,3767.7893953,1073.98086708,3768.06828706,1074.66942408,3767.87675375,1074.48661237,3767.71518191,1073.95659709,532,-43.5303763089,-247.561086369,0.0560948260645,False,29.1506379987,108.274345064,-43.4491506384,-246.828449102,-42.8530781577,-247.275423121
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,304.364805222,88.2052749395,,,,,-32.0893314725,-268.510739248,-31.4223258576,-268.866497726,-32.0612325946,-269.260164371,545,61.9549751282,381,359,4897,4919,5137,5159,4907.97901468,5146.73591981,7.43649787552,7.85425921827,-0.0352538775473,2.74772362385e-05,2.91987945045e-05,-1.76793642653e-07,2.80307221413,2.72645258904,-1.48719656467,0.134474754333,0.127322167158,0.00120718113612,364498.46875,365035.78125,20532.0664062,34580.7539062,4908,5146,4908,5146,0,4907.7129547,5146.09934128,4907.78,5146.24,4907.99684101,5147.00463179,3862.16230806,904.11780038,3862.26037631,904.800737244,3862.22718233,904.648627688,3862.21238024,903.85319372,545,-32.0816922436,-268.440393213,0.0707596103824,False,303.937116388,88.8136684262,-31.4135679245,-268.794046262,-32.0512299042,-269.189725988
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,238.357658386,38.4186288714,,,,,-31.8322362701,-250.591306604,-32.4161578241,-251.05515186,-32.5207885509,-250.301329957,536,61.9549751282,391,371,4859,4880,4997,5019,4869.58313892,5006.78796467,7.42029227474,8.05979304354,-0.187471207922,2.52368470219e-05,2.76814163705e-05,-1.00305354692e-06,2.84792876244,2.71466135979,-1.30565202236,0.134844824672,0.124145619571,0.00627299537882,384161.3125,384656.5625,20688.359375,33971.296875,4869,5006,4869,5006,0,4869.40916393,5006.19873342,4869.42,5006.34,4869.59934917,5006.82614104,3864.26727352,1049.22204754,3864.28805788,1049.83607423,3864.31384019,1049.69547402,3864.26114605,1049.18102728,536,-31.8282822972,-250.56766478,0.0239701847896,False,238.268679184,38.4515011816,-32.4126577915,-251.030938008,-32.5165502881,-250.277014007
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,308.423116207,90.6341814995,,,,,14.0377255713,-268.078344465,14.7213750386,-268.360905046,14.1276152712,-268.81502238,548,61.9549751282,385,360,4529,4551,5230,5252,4539.67712174,5239.56833692,7.45590717032,7.87593048985,-0.27773650995,2.6502128132e-05,2.7622216696e-05,-1.40310631673e-06,2.83092164993,2.70512843132,-1.10911226273,0.134298250079,0.127136126161,0.00947177689523,375885.59375,376485.28125,20142.1269531,32661.8164062,4539,5239,4539,5239,0,4539.57236437,5238.94458257,4539.52,5239.08,4539.63398516,5239.68513084,4241.97584333,906.530358324,4241.92096785,907.160463302,4242.00011552,907.046031808,4242.04686832,906.428098685,548,14.0379332788,-268.049378724,0.0289664864124,False,308.24764943,90.8812183703,14.7219351687,-268.331085115,14.1287431176,-268.78594378
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,277.294406891,112.398226261,,,,,34.0300718224,-265.443611237,34.6911942319,-265.771961166,34.0649304095,-266.18590553,549,61.9549751282,378,356,4365,4386,5250,5272,4374.90027332,5260.30710217,7.33535743208,7.83614571592,0.0522438192704,2.32124004902e-05,2.57507418703e-05,1.36628721527e-07,2.80027461052,2.70739078522,1.46794867516,0.1363324821,0.127619817853,-0.00181786553003,387883.6875,388277.0,20946.6015625,33504.7265625,4375,5260,4375,5260,0,4374.58481158,5259.64880407,4374.7,5259.8,4374.8696824,5260.43949934,4406.69268043,927.740491162,4406.83313234,928.456833096,4406.76024363,928.27795666,4406.7554696,927.619982512,549,34.0381907546,-265.427974009,0.0176193062147,False,277.219201194,112.518656651,34.6995721311,-265.755801999,34.0736352382,-266.170240557
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,179.25889492,99.2684590816,,,,,42.1508844971,-246.518272106,41.5486995019,-246.948809827,41.4930227933,-246.185344807,542,61.9549751282,385,364,4261,4283,5119,5141,4271.26342237,5128.70881681,7.48514313724,7.94351959781,0.087968187362,2.55347434609e-05,2.84577969019e-05,8.45233709901e-07,2.82131576538,2.73291802406,1.38755369186,0.133615374565,0.125905171037,-0.00295936875045,376576.96875,377168.4375,21627.2773438,38587.5273438,4271,5128,4271,5128,0,4271.05303418,5128.0913012,4271.11,5128.22,4271.23249554,5128.8180277,4474.04955373,1081.10853609,4474.09850262,1081.75906873,4474.07405253,1081.61503966,4474.10685842,1081.01055824,542,42.1337012186,-246.550570973,0.0365852688415,False,179.42113739,99.2402391779,41.5325249558,-246.982516107,41.4750625533,-246.219183412
