,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,173.004015684,117.836276293,,,,,-158.178386354,-250.26852784,-158.653671895,-250.848852992,-158.917195563,-250.156103073,56,61.983215332,336,313,2248,2268,1487,1507,2257.76121899,1496.72979931,6.99501812517,7.79211453711,-0.0954950639327,3.4725672125e-05,3.68274224417e-05,-7.09882094275e-07,2.79345583916,2.64267611504,-1.45320951939,0.142982810736,0.128356337547,0.00350460782647,281809.4375,282261.3125,14117.5332031,22550.3457031,2258,1497,2258,1497,0,2257.94079125,1496.53564331,2257.9,1496.66,2257.38338255,1496.76751366,2801.90641015,1025.60020151,2802.13468114,1025.46665336,2802.05537187,1025.57523763,2801.53393422,1025.52641513,56,-158.168844588,-250.304672575,0.0373829797108,False,173.043130789,117.955179551,-158.642527821,-250.886306328,-158.907961048,-250.194285825
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,69.7548311949,131.00957036,,,,,-121.298195864,-241.425383632,-121.871212461,-240.949677138,-121.16063169,-240.688353941,51,61.983215332,349,330,2555,2577,1465,1486,2566.45472125,1475.56709847,7.32717530701,7.71863802973,-0.102462505605,3.55215815534e-05,3.3581445243e-05,-8.60148470692e-07,2.78277468681,2.70221734047,-1.32966685295,0.136503577232,0.129580587149,0.00362408463843,298211.59375,298717.84375,13982.8769531,20042.6855469,2567,1475,2566,1475,0,2566.42442529,1475.48628861,2566.57,1475.48,2566.32010794,1475.54118645,3103.41422751,1095.11692121,3103.40873942,1095.03079362,3103.54593722,1095.06679126,3103.2929662,1095.05298474,51,-121.289514631,-241.380884701,0.0453378279458,False,70.1510768296,130.652084955,-121.86285291,-240.905565958,-121.152449085,-240.643762118
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0156527758,170.012526512,,,,,-99.5895510583,-245.193728945,-99.9213664449,-244.531274984,-99.18046941,-244.540762519,38,61.983215332,356,329,2718,2739,1382,1404,2728.05852032,1392.92228815,7.17633796026,8.00764531929,-0.155441858728,2.79595809264e-05,2.92053623268e-05,-1.25636008809e-06,2.83474159241,2.67361617088,-1.39186275005,0.139405459166,0.124933183193,0.0054121883586,334404.21875,334877.5,17054.046875,29145.796875,2728,1393,2728,1393,0,2728.10077593,1392.77478447,2728.12,1392.84,2728.03004358,1392.94039322,3282.06690285,1063.0361771,3282.15022503,1062.907335,3282.14724586,1062.97021697,3282.0343919,1063.04521906,38,-99.5574436926,-245.162605643,0.0447162476847,False,11.3870877668,169.208617531,-99.8958044316,-244.503470823,-99.1548497679,-244.505619281
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,290.870182514,110.895706415,,,,,-76.0521093054,-265.974431491,-75.3484248015,-266.201985339,-75.8995083409,-266.70397214,24,61.983215332,347,328,2854,2874,1163,1185,2863.99472008,1173.94329325,6.91350009236,7.81623243727,-0.116393946052,3.06270806901e-05,3.21471554317e-05,-1.07235231321e-06,2.79839205742,2.62654423714,-1.44461023808,0.144680812955,0.127970963717,0.0043089739047,310764.65625,311272.0625,16348.4208984,27666.7949219,2864,1174,2864,1174,0,2864.02930164,1173.81646637,2864.03,1173.88,2863.97390931,1173.91741652,3475.80574139,893.048786248,3475.87570854,892.9374959,3475.86321855,892.997046113,3475.79335461,893.017976173,24,-76.0580490654,-265.957514731,0.0179292372421,False,290.732258086,111.036156692,-75.3543545307,-266.185037556,-75.9054159398,-266.687048651
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,350.246114731,71.7024099827,,,,,-44.1175800492,-265.441278601,-43.3879848453,-265.336179536,-43.6711939376,-266.025295481,20,61.983215332,346,334,3106,3127,1090,1111,3116.30035545,1100.4478249,7.05822312242,7.80520395838,-0.0644193022085,2.8806906389e-05,2.89066837511e-05,-7.68027924045e-07,2.79476642609,2.65569353104,-1.48539698124,0.141689389944,0.128129303455,0.00233883224428,323141.9375,323748.28125,16116.5644531,26418.1269531,3116,1100,3116,1100,0,3116.31331924,1100.35624698,3116.33,1100.39,3116.24830523,1100.21040198,3738.58021657,896.097180468,3738.61925007,896.013329644,3738.62878039,896.048839656,3738.59945575,895.854881647,20,-44.1144252038,-265.411515132,0.0299302048462,False,350.174030736,71.8977286857,-43.3850577398,-265.30484706,-43.6667839922,-265.994570551
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,50.0952583551,69.9583142996,,,,,-15.5884303898,-249.976194995,-15.2037286378,-249.325452998,-14.8384942591,-249.98102839,23,61.983215332,336,320,3368,3388,1141,1162,3377.37730053,1151.63338052,6.72376171143,7.55217243664,-0.0609926324827,2.81511986227e-05,2.9579006479e-05,-6.03063548399e-07,2.74893426895,2.59216022491,-1.49769556522,0.148737162352,0.132421925664,0.00240245345049,313809.03125,314252.84375,15644.2675781,24507.1425781,3377,1152,3377,1152,0,3377.24353812,1151.43778944,3377.31,1151.59,3377.39428105,1151.46823496,3973.49099884,1020.98936088,3973.4198926,1020.76332513,3973.43666731,1020.92849342,3973.55526823,1020.83628952,23,-15.6139549608,-249.930733465,0.0521368814977,False,50.1006467178,70.1604660618,-15.2316128832,-249.278602251,-14.8640062422,-249.932850372
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,3.4231685847,79.0691077709,,,,,3.32286381506,-261.140044898,4.00317709794,-260.834609734,3.91858371307,-261.590942339,17,61.983215332,349,326,3490,3511,1008,1030,3500.07829093,1019.06721579,6.62733081519,7.90208222028,0.0669226383649,2.83313589988e-05,3.2880198979e-05,-9.78313164619e-08,2.81168746948,2.57367968559,1.51848936081,0.150903210044,0.126559749246,-0.00255599501543,316892.3125,317479.25,17291.0175781,30029.8925781,3500,1019,3500,1019,0,3500.00363559,1019.00995108,3500.04,1019.07,3500.05449951,1018.91310929,4129.43859355,929.831976201,4129.38381629,929.755477061,4129.40632248,929.820046333,4129.46064282,929.6776108,17,3.32812573245,-261.110818107,0.0296966853118,False,3.44174048895,79.1673784904,4.00781473074,-260.803996223,3.92476390108,-261.560499766
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,354.404182434,129.028898478,,,,,22.265572867,-251.948529019,22.6137732856,-251.295862531,23.007513972,-251.931269084,19,61.983215332,333,316,3661,3682,1035,1055,3671.18624078,1044.95124998,7.09573043798,7.3529903096,0.197645285739,2.78700795388e-05,2.85338628895e-05,9.23362233668e-07,2.73133230209,2.6435854435,1.07387113571,0.141035407782,0.13610099256,-0.00758194504306,314262.6875,314708.78125,16895.8378906,30131.8378906,3671,1045,3671,1045,0,3671.05371581,1044.8829875,3671.1,1044.93,3671.24895621,1044.78244269,4285.62563751,1004.35392615,4285.51868938,1004.2500766,4285.55499017,1004.30609093,4285.73473026,1004.21065054,19,22.252254983,-251.920247199,0.0312606362558,False,354.44470885,129.125647583,22.5988906737,-251.266748329,22.9941526053,-251.901209691
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,346.9435215,142.036453485,,,,,42.713693221,-250.011016853,42.931043175,-249.305569822,43.4406313903,-249.856819459,16,61.983215332,335,313,3827,3847,1000,1022,3837.06801433,1011.08548762,6.46267329068,7.51027677691,0.269860991731,2.51593172577e-05,2.84602400208e-05,8.82299227544e-07,2.75240015984,2.52927732468,1.3329308033,0.15496724844,0.133350968361,-0.0111366370693,324702.34375,325222.59375,17827.078125,30546.328125,3837,1011,3837,1011,0,3836.9220933,1010.98786343,3836.98,1011.05,3837.19639664,1010.95092011,4454.18697438,1020.18833074,4454.07574717,1020.05249284,4454.11091158,1020.13334124,4454.34893976,1020.09691056,16,42.6988062984,-249.975695241,0.0383306242657,False,347.10988448,142.084670317,42.9135127476,-249.269439156,43.4251618827,-249.818776461
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,288.223013878,126.190724373,,,,,60.2665965704,-263.150071333,60.9986320268,-263.260133081,60.5071703756,-263.847026748,11,61.983215332,327,309,3934,3954,857,877,3944.10026468,867.020794457,6.58450111862,7.35858124698,0.237249441291,2.75702136166e-05,2.9657088542e-05,5.73722847611e-07,2.7249789238,2.55295372009,1.29584026337,0.152048423886,0.136053815484,-0.00980444531888,306481.0625,306887.59375,16756.875,28738.375,3944,867,3944,867,0,3943.96523517,866.958053906,3944.01,867.009,3944.13482599,866.868642837,4598.48657737,913.472994398,4598.3756272,913.373699854,4598.40658777,913.43588092,4598.56388932,913.337467787,11,60.288213497,-263.142652305,0.0228546163965,False,288.343694853,126.18304074,61.0204645907,-263.251270137,60.530161352,-263.839131912
