,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,194.835877419,75.9706091881,,,,,-161.972018902,-245.611368672,-162.617349837,-245.993758018,-162.627609394,-245.252649446,273,61.2994995117,397,381,1679,1698,2982,3009,1689.21274811,2994.62523848,6.86803331511,16.6547056312,-0.14956754261,3.64115467524e-05,7.97194687723e-05,-3.42573056522e-07,4.08129787445,2.62025713921,-1.55551826954,0.145630568266,0.0600548349321,0.00261566997506,270360.5,271156.09375,9740.83105469,14376.6347656,1689,2994,1689,2995,0,1689.47999817,2994.75022848,1689.34,2994.31,1689.24325736,2995.01258456,2789.15434783,1058.26969776,2789.20727874,1058.55994492,2789.48945569,1058.18956562,2788.8562854,1058.51894982,273,-161.936264339,-245.67346758,0.0716565631509,False,194.565822613,76.5262354581,-162.579681376,-246.059068597,-162.593634595,-245.318020365
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,57.4186223745,89.1231912374,,,,,-109.06197679,-244.366830099,-109.011046001,-243.623828925,-108.383603528,-244.047539662,212,61.2994995117,397,378,1934,1956,2632,2658,1945.1387597,2645.96242438,7.28230245048,14.1695734646,-0.416372732934,3.3937617526e-05,5.79357625623e-05,-9.48987477905e-07,3.76757931709,2.69392323494,-1.51063299179,0.1375503093,0.0706925243139,0.0080838277936,299307.875,300038.6875,11225.9052734,18442.6542969,1945,2645,1945,2645,0,1945.42196848,2645.19842519,1945.32,2645.75,1945.42776848,2645.51973513,3221.6122374,1064.90709965,3222.39905129,1064.69537847,3221.88747044,1064.93063609,3222.14050299,1064.88623573,212,-109.141175128,-244.318291433,0.0928890669818,False,57.3917625833,89.5220062518,-109.095068825,-243.574975283,-108.464888929,-243.994603862
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0167645514,169.98867631,,,,,-99.5837201421,-245.193728968,-99.9152726007,-244.531143375,-99.1743793894,-244.540924942,202,61.2994995117,417,401,1972,1996,2563,2591,1984.44306066,2577.89401824,7.6050020074,13.0823931513,-0.487653944534,2.93413990647e-05,4.67489647062e-05,-1.23005742732e-06,3.62290906906,2.74989533424,-1.48268938065,0.13180744648,0.0766217559576,0.00982640124857,344313.40625,344999.125,13426.328125,20870.3886719,1985,2577,1985,2577,0,1984.67369381,2577.20135233,1984.64,2577.67,1984.69664177,2577.48293471,3299.86490827,1057.51416459,3300.56312035,1057.30090982,3300.15638805,1057.54504925,3300.34688856,1057.48273132,202,-99.6173087694,-245.153362183,0.0525135529049,False,11.8051134774,169.241351206,-99.9608445526,-244.496909697,-99.2198959166,-244.493228884
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,42.7032995224,84.1678476334,,,,,-61.6543485347,-249.495485903,-61.3675823251,-248.813783786,-60.9144476742,-249.405689864,164,61.2994995117,418,401,2124,2146,2288,2315,2135.35039595,2302.06064326,8.25888601113,9.43750528765,-0.344645605292,2.61629017917e-05,3.07050823823e-05,-8.50478890369e-07,3.08721327782,2.85753488541,-1.30620133877,0.121266506612,0.1061219275,0.00885699503124,392454.625,393059.0625,17432.5605469,25794.1230469,2136,2302,2136,2302,0,2135.48694748,2301.68685155,2135.56,2301.79,2135.30596696,2301.90730271,3612.12203525,1020.7369808,3612.5058247,1020.63175618,3612.46356283,1020.74788916,3612.22129017,1020.61193793,164,-61.6662620608,-249.440400515,0.0563589567332,False,42.8763987375,84.1902153607,-61.3818231707,-248.757724053,-60.9266718484,-249.348080801
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,121.361385584,68.7183827162,,,,,-53.3280102385,-234.614390011,-53.8611804293,-234.10538655,-53.1442512321,-233.902653469,168,61.2994995117,411,391,2262,2284,2303,2329,2273.0605162,2316.31031002,8.26846682853,9.62516550674,-0.357352310663,2.76366656033e-05,3.19717781531e-05,-1.16559651966e-06,3.11665463448,2.86008691788,-1.32836902142,0.121135778725,0.104061290622,0.00899478513747,376959.5625,377491.34375,17126.0625,28264.1269531,2273,2316,2273,2316,0,2273.26934109,2315.92676154,2273.23,2316.02,2273.19354815,2316.18714384,3680.27995011,1141.24270209,3680.71355932,1141.19073745,3680.62007308,1141.21427851,3680.45740929,1141.27979179,168,-53.3750605923,-234.59682751,0.0502212825683,False,121.595018097,68.6132493472,-53.9093710002,-234.089021087,-53.1928982819,-233.884680636
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,90.6833302975,133.657436371,,,,,-36.220810435,-242.043530833,-36.9463632075,-241.831319243,-36.4011975892,-241.315596745,142,61.2994995117,414,392,2294,2316,2154,2178,2305.22467913,2165.45929761,7.92684680251,9.148075114,-0.288171649599,2.34718599119e-05,2.54345702408e-05,-7.79278681582e-07,3.03523635864,2.8039727211,-1.35032308102,0.126298204064,0.109437942505,0.00795698817819,415207.5625,415718.5,18656.2675781,29627.8925781,2305,2165,2305,2165,0,2305.47826931,2165.17745257,2305.38,2165.27,2305.35448202,2165.56100823,3821.8747276,1080.07506107,3822.25136746,1080.11850091,3822.11722292,1080.08953793,3821.86701327,1080.23978608,142,-36.2155893235,-242.031715337,0.0129176607783,False,90.7354905063,133.576123581,-36.941034027,-241.819134607,-36.3956060753,-241.30368956
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,56.5945029259,130.711040497,,,,,-7.47543662265,-242.26470265,-7.9446558493,-241.685090608,-7.19183259447,-241.573501193,116,61.2994995117,418,399,2429,2451,1959,1984,2440.46179049,1970.95124237,7.90909401362,9.25252074045,-0.22718192739,2.25094514107e-05,2.61428889404e-05,-6.95313146269e-07,3.04793357849,2.80565786362,-1.40772855282,0.126525968313,0.108154937625,0.00621331529692,420626.34375,421206.0,19077.8652344,29254.1152344,2441,1971,2441,1971,0,2440.56885916,1970.73619854,2440.61,1970.79,2440.5324477,1971.0777013,4058.76395557,1077.6350779,4059.00126653,1077.59778104,4058.97510444,1077.66128637,4058.70180613,1077.765928,116,-7.49472173976,-242.248292474,0.0253221177206,False,56.7973429808,130.644615781,-7.96531963166,-241.669799235,-7.2127641932,-241.556417744
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,168.17481637,40.8973091841,,,,,5.84296219468,-232.50944639,5.21866231282,-232.112625607,5.8821691059,-231.768340914,107,61.2994995117,429,407,2558,2581,1914,1939,2569.17358152,1926.47038436,8.1609200408,9.18564198643,-0.325432075401,2.43241135764e-05,2.54846751006e-05,-1.72706720696e-06,3.0463514328,2.84012413025,-1.28785967827,0.122708566487,0.109019570053,0.00869472231716,427197.59375,427713.78125,19554.3828125,31444.0078125,2569,1926,2569,1926,0,2569.31247039,1926.27244995,2569.28,1926.34,2569.18586337,1926.60032068,4169.58207616,1156.7844053,4169.82387369,1156.78295714,4169.74893644,1156.79132201,4169.48327633,1156.86968652,107,5.91322286385,-232.516848195,0.070649475274,False,167.704080414,41.3176480395,5.28927226517,-232.119478435,5.95308163274,-231.775777492
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,221.537890434,103.896481991,,,,,21.1474789313,-259.082650627,21.1388498038,-259.82077125,20.4939889015,-259.436439716,82,61.2994995117,419,401,2453,2477,1688,1711,2465.49770165,1699.3688776,8.11245323642,9.01880691691,-0.180072444805,2.43313539608e-05,2.50757925568e-05,-3.49386782063e-07,3.00886559486,2.84218001366,-1.38168394566,0.123321928084,0.110928572714,0.00492457207292,418076.75,418567.71875,19340.2851562,30306.7226562,2466,1699,2466,1699,0,2465.62671709,1699.15318144,2465.64,1699.23,2465.36270638,1699.40531845,4294.64074193,940.719339748,4294.89129803,940.699554404,4294.8400116,940.757856459,4294.53283752,940.630411145,82,21.1513716141,-259.04834911,0.0345216901221,False,221.285096942,104.054516368,21.1415217519,-259.786454452,20.4972973612,-259.401056935
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,57.0231950283,165.581431389,,,,,52.7591740013,-245.665699245,52.0651565076,-245.408154654,52.6663251001,-244.934261149,65,61.2994995117,409,374,2694,2716,1538,1562,2704.81763329,1550.00598175,7.65420327508,8.86508614718,-0.15840995767,2.3765234384e-05,2.68997656857e-05,-8.75724885898e-07,2.98084998131,2.76293730736,-1.44284272194,0.13069550693,0.112843796611,0.00467078806832,403132.03125,403541.8125,20064.9492188,33951.1367188,2705,1550,2705,1550,0,2704.96494489,1549.88325958,2704.94,1549.93,2704.81736093,1550.10482262,4555.02442179,1049.2718321,4555.20979102,1049.32081873,4555.15045466,1049.32632251,4554.94369624,1049.32886698,65,52.6886237928,-245.701898039,0.0792949217561,False,57.6068596905,165.596739457,51.9919518883,-245.45162268,52.5881336168,-244.97147054
10,10,R-13C11,707,FTO10,flatNominal,10,10,7.38858267277,14.2965961212,0.0,14.9498061857,0.366924250914,14.8927319811,-0.473195158249,-1.01756023077,-0.194106866187,0.0719623243935,-0.0817261735214,0.0190620687036,flatNominal,ApogeeBoss,-13.0,10.0,78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,105.448215008,43.047080934,,,,,93.2007813752,-238.388735478,93.2451147756,-237.640837528,93.9211070956,-238.142925637,39,61.2994995117,435,418,2936,2959,1300,1325,2947.30634806,1312.95849798,8.14706038601,9.14361856075,0.150750676709,2.55198404705e-05,2.68230096275e-05,1.08311482501e-06,3.02752757072,2.85039567947,1.42390239239,0.12278111279,0.109399266541,-0.00404858030379,423511.46875,424203.09375,19337.3144531,30528.1894531,2947,1313,2947,1313,0,2947.51453525,1312.8861374,2947.43,1312.93,2947.2570224,1312.9351429,4888.71772915,1109.61305334,4888.89731154,1109.74083488,4888.81335834,1109.69640612,4888.70819295,1109.55931749,39,93.1667850917,-238.373554013,0.0372320313917,False,105.385116412,43.2815886286,93.2088808458,-237.62552678,93.886372212,-238.125590311
11,11,R-13C12,925,FTO11,flatNominal,11,11,7.40155672376,14.2942677826,0.0,14.9197488298,0.406836744801,14.9344368784,-0.369924544518,-0.418598442954,0.0662170963035,0.00543683454365,-0.0624294619456,0.0193708005548,flatNominal,ApogeeBoss,-13.0,11.0,100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,36.6262507439,121.966148615,,,,,110.408929758,-244.888486013,110.262960037,-244.156751418,110.989818328,-244.431070328,27,61.2994995117,413,396,2975,2998,1156,1179,2986.54285866,1167.70310755,7.75412405708,8.60578971009,-0.0634797097414,2.30893283254e-05,2.44987666564e-05,5.32544967966e-07,2.93436455727,2.78377771378,-1.49680531025,0.128971412778,0.11620786041,0.00190268841106,419514.59375,420092.71875,19602.7636719,29535.6386719,2987,1168,2987,1168,0,2986.5711554,1167.58768013,2986.64,1167.66,2986.49958817,1167.55798897,5029.84826248,1057.45171924,5029.95874222,1057.40791945,5029.93616845,1057.50948698,5029.94148656,1057.33238353,27,110.379273449,-244.852892709,0.0463290401886,False,36.8284417508,121.982622487,110.230512189,-244.121720524,110.958412101,-244.393263444
