,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,234.790706635,120.437557697,,,,,-152.791362131,-262.445426843,-152.473512765,-263.124871769,-153.212109033,-263.063043568,50,61.0516891479,372,350,5970,5991,1423,1447,5980.10478881,1434.55580934,6.53529020325,8.18656517332,0.398586484331,2.23137293821e-05,2.74877956829e-05,2.0236495217e-06,2.87710642815,2.53852581978,1.34591507912,0.153471127152,0.122515156865,-0.0149443661794,370936.4375,371378.15625,19881.1542969,31750.8417969,5980,1434,5980,1434,0,5979.79798683,1434.47724895,5979.87,1434.47,5980.14009722,1434.50414323,2836.86132489,949.081745478,2836.72660528,949.368363371,2836.73573849,949.298662044,2836.81719962,949.037371702,50,-152.753836941,-262.407872275,0.053089409846,False,234.429867957,120.842268243,-152.435467411,-263.087073622,-153.174110806,-263.025810989
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,347.682738304,132.390704155,,,,,-112.412622664,-252.358762496,-112.035872029,-251.716342347,-111.663047187,-252.375293395,92,61.0516891479,407,384,5955,5977,1762,1786,5964.82604297,1773.38916112,6.79213296811,8.64228615675,0.421915352622,2.03350377738e-05,2.51113352027e-05,1.03300978072e-06,2.95532727242,2.58852481842,1.35684418678,0.147677004337,0.116062097251,-0.0144191458821,424469.0625,424942.6875,22087.6289062,33695.4414062,5965,1773,5965,1773,0,5964.3430825,1773.1688101,5964.58,1773.25,5964.87180897,1773.51698242,3166.81312834,1027.65201817,3166.50608923,1028.08506826,3166.63416169,1027.86874601,3166.94726579,1027.63104304,92,-112.421767445,-252.313113613,0.0465558541539,False,347.837836123,132.466370864,-112.047607269,-251.669181277,-111.672131468,-252.326625395
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0170696527,170.012859106,,,,,-99.5898085433,-245.193697069,-99.9216441571,-244.53125324,-99.1807468328,-244.540718152,106,61.0516891479,424,404,5917,5940,1876,1900,5928.15360372,1887.56029776,6.97604567488,8.94562326309,0.331458699312,1.85056374289e-05,2.21732073469e-05,8.67836458005e-07,2.99998474121,2.63092398643,1.40846216679,0.14360049367,0.111983656883,-0.0106415469199,466821.96875,467530.46875,24767.4570312,40620.0820312,5928,1887,5928,1887,0,5927.8486761,1887.36294474,5927.92,1887.42,5928.28433507,1887.7139866,3272.07787294,1085.09111449,3271.82682127,1085.35360663,3271.89350754,1085.29579757,3272.25335761,1084.99153499,106,-99.5813285287,-245.145034045,0.0493963612367,False,12.1334481053,168.935114381,-99.9251174665,-244.488714103,-99.1841703053,-244.484747521
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,225.969564915,154.715545177,,,,,-79.0819452746,-260.796613648,-78.5072028172,-261.262042205,-79.2019612021,-261.532217338,124,61.0516891479,408,389,6075,6097,2018,2042,6085.68575274,2029.69030755,6.55366946098,8.72135098689,0.161579327876,1.78580160038e-05,2.24519590634e-05,4.31971063559e-07,2.95522069931,2.55767297745,1.49680113792,0.152656003833,0.114713534713,-0.00565647566691,452269.78125,452855.03125,22993.78125,34680.84375,6085,2029,6085,2029,0,6085.42578615,2029.53403249,6085.45,2029.52,6085.78695725,2029.85979053,3441.23655824,957.018256918,3441.03428964,957.244292178,3441.02925113,957.215496927,3441.42201763,956.950642938,124,-79.0604559523,-260.77954131,0.0274455043309,False,225.814394545,154.903468983,-78.4854475241,-261.244641236,-79.1800513485,-261.515213487
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,211.631569862,112.457106113,,,,,-67.4590119516,-258.328194448,-67.4546726654,-259.065307835,-68.0985857824,-258.690522465,140,61.0516891479,419,396,6074,6096,2115,2140,6084.74241574,2127.08454565,6.80909333182,8.95801670199,0.316829258613,2.09880207523e-05,2.59378120327e-05,1.4832729428e-06,3.00062584877,2.60064506531,1.42742323875,0.147104516625,0.111815869808,-0.010405655019,431380.5625,431952.125,22535.1035156,36270.8515625,6084,2127,6084,2127,0,6084.47680834,2126.83075991,6084.49,2126.91,6084.84532986,2127.26166377,3536.72477756,976.215326284,3536.42567122,976.428609888,3536.50226152,976.426088931,3536.91805724,976.14746534,140,-67.4497804865,-258.343323241,0.0177228758674,False,211.701435459,112.466375734,-67.4444231257,-259.080429932,-68.0888532707,-258.706534272
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,60.2303391695,156.055233479,,,,,-35.7021790537,-244.493279972,-36.3908366209,-244.181492641,-35.7787832211,-243.747250909,180,61.0516891479,410,396,6014,6035,2391,2419,6023.9912472,2405.10911102,6.8109743072,9.95564107523,0.0806101187946,2.1406721072e-05,3.02640750122e-05,6.90627264082e-07,3.15558338165,2.60938858986,1.54518485069,0.146835938096,0.100455194712,-0.00237784045748,406866.40625,407540.125,20944.4667969,32005.6542969,6024,2405,6024,2405,0,6023.62207627,2404.65632966,6023.74,2404.81,6024.06829645,2405.00592895,3798.41703337,1088.04343847,3797.90303642,1088.32111683,3798.07699946,1088.23752696,3798.33013701,1087.94840086,180,-35.684979781,-244.448497533,0.0479716780233,False,60.7327312555,155.629165405,-36.3740520707,-244.137627842,-35.7625776695,-243.702571176
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,201.031780243,143.679789305,,,,,-17.3551122065,-259.370105228,-17.1445911753,-260.085505604,-17.8825081747,-259.899297246,200,61.0516891479,417,394,6162,6184,2516,2544,6171.9490791,2530.84564033,6.56376999225,11.4512785033,0.212158685579,2.2413378605e-05,3.72290276023e-05,9.35134455262e-07,3.38533163071,2.56019091606,1.52749657631,0.152442753315,0.0873788222671,-0.0056486367248,387907.625,388563.03125,18849.9238281,30309.1738281,6172,2530,6172,2530,0,6171.65814178,2530.34099311,6171.75,2530.6,6171.93365373,2530.65258767,3949.67719915,966.299621084,3949.1269332,966.490725054,3949.39806359,966.450976465,3949.48468009,966.27855728,200,-17.3181719759,-259.371326611,0.0369604167643,False,200.930288042,143.882818773,-17.1063834723,-260.086352787,-17.8446293038,-259.901452427
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,291.330084801,83.4944736958,,,,,7.57427695569,-268.80738504,8.08171181236,-269.345647934,7.35388094358,-269.516045824,229,61.0516891479,427,406,6277,6298,2703,2732,6286.01316325,2718.45858322,6.34395566702,15.2001992105,0.179219928884,2.71679714433e-05,5.39196223369e-05,1.52136063163e-06,3.89920830727,2.51800131798,1.5505708456,0.157682880759,0.0658105313778,-0.00371836102568,345677.21875,346306.5,15688.53125,25128.34375,6286,2718,6286,2718,0,6285.63880473,2717.75907949,6285.75,2718.17,6286.0063014,2718.04701427,4155.35704612,889.455413867,4154.59973375,889.691904323,4155.02085452,889.656143827,4154.95149658,889.384946435,229,7.65653220587,-268.791000761,0.0838711558066,False,291.363327719,83.7947544513,8.16709172236,-269.32630073,7.44026508006,-269.500932476
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,328.110144138,107.467757463,,,,,43.8335651428,-261.518288,44.529508702,-261.272200458,44.3907583318,-262.009970508,269,61.0516891479,423,398,6274,6294,3010,3037,6283.9215408,3022.30974052,6.03944602389,16.9003757087,-0.0691247808839,2.51268161802e-05,5.42860367159e-05,-2.80004852597e-07,4.11106014252,2.45743894577,-1.56443214417,0.165585845709,0.0591730512679,0.00135453627445,348255.5625,348900.9375,15087.1894531,24264.2519531,6284,3022,6284,3022,0,6283.51549009,3021.97318377,6283.69,3021.97,6283.90100149,3022.42020012,4453.42151188,948.510260651,4453.0147578,948.845966982,4453.04063893,948.6738026,4453.52615744,948.551156772,269,43.8154334331,-261.513362964,0.018788690178,False,327.955302504,107.600813684,44.5114705111,-261.267540056,44.3724396308,-262.005257296
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,33.240146935,33.2625621557,,,,,72.780332913,-264.900698219,73.5191847051,-264.855008755,73.1615352599,-265.531814197,305,61.0516891479,397,375,6345,6367,3239,3266,6355.23437547,3251.20822703,6.37012025957,10.8946436175,-0.22016952543,2.36126399451e-05,3.89046824597e-05,-1.16223819124e-06,3.30232214928,2.52179145813,-1.5222877264,0.157092630863,0.0918523818254,0.00634936057031,361677.125,362308.3125,19525.0253906,32748.2128906,6355,3251,6355,3251,0,6354.91274237,3251.13984704,6354.99,3250.99,6355.20685781,3251.53437951,4691.63411754,921.403213148,4691.50661538,921.706308634,4691.3754864,921.60187545,4691.94931766,921.491426211,305,72.792712115,-264.903339483,0.0126578402446,False,33.4135954436,33.0263249489,73.5316135331,-264.858459732,73.1732226124,-265.53487283
