,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,211.604254246,91.1150693893,,,,,-161.581252351,-253.993140327,-161.926901707,-254.658873119,-162.327381703,-254.035204178,335,63.7421264648,355,336,1646,1667,3379,3403,1656.32398766,3389.26095682,8.44236997423,7.87964875156,0.264113820732,3.99423465227e-05,4.39159252138e-05,-5.62343797944e-07,2.92351007462,2.78838801384,0.376895368099,0.118574485183,0.127042427659,-0.00794887263328,286976.34375,287513.53125,12796.4658203,19394.5917969,1656,3389,1656,3389,0,1656.55050487,3389.07728646,1656.41,3389.1,1658.07599229,3390.17113127,2790.07812517,999.624833909,2790.34130938,999.750448063,2790.25567937,999.634956416,2790.00910973,1001.59794684,335,-161.575915523,-254.044030754,0.0511694958169,False,211.787400684,91.1154582752,-161.91943057,-254.710867345,-162.321906303,-254.088484458
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,311.806304455,108.480795622,,,,,-116.375347834,-264.306316569,-115.630606635,-264.308604976,-116.012427259,-264.962384647,281,63.7421264648,375,358,1727,1746,3005,3031,1736.75250433,3017.15737949,6.68480826745,16.0491479679,-0.0040026494145,4.57951058006e-05,9.62840207465e-05,2.06771247839e-07,4.00613880157,2.58549928665,-1.57036888599,0.14959295094,0.0623086132109,7.46168079786e-05,239705.65625,240300.5625,9639.88574219,15460.2607422,1737,3017,1737,3017,0,1736.88926388,3016.99442899,1736.86,3016.85,1736.94613538,3017.69095201,3160.63682214,912.35473224,3160.84272768,912.408201377,3160.95676751,912.322183405,3160.23822656,912.758853726,281,-116.326081345,-264.357927608,0.0713504473494,False,312.365662968,107.931297415,-115.581339763,-264.36008785,-115.96304787,-265.01393322
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0138295442,170.011078119,,,,,-99.5889644072,-245.193771,-99.9207419667,-244.531298093,-99.1798454748,-244.540827934,274,63.7421264648,400,377,1925,1943,2947,2974,1934.68863497,2959.73919076,6.44909081402,17.8133707899,-0.168909861603,3.75556664292e-05,8.92949786813e-05,-6.80715604605e-07,4.22088623047,2.53901171684,-1.55593752861,0.155099138618,0.0561515502632,0.00294136069715,272018.84375,272623.34375,9864.3515625,14383.9755859,1935,2959,1935,2959,0,1934.86495359,2959.56341608,1934.82,2959.38,1934.88436908,2959.965634,3297.53775492,1066.41217223,3297.77223902,1066.49585139,3297.92399788,1066.37797965,3297.41739141,1066.68621786,274,-99.5454576453,-245.204366894,0.044778469255,False,9.54126661389,170.069313276,-99.8724359759,-244.539512119,-99.131627769,-244.55439937
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,271.851046085,125.451421738,,,,,-77.4301408918,-264.275892809,-76.7462993457,-264.557519111,-77.3347775012,-265.015096729,239,63.7421264648,373,357,1862,1881,2714,2740,1872.08717364,2728.35144995,6.75679439686,15.4016867943,-0.566351244265,3.9126751087e-05,8.25120399864e-05,-3.23127938257e-06,3.92920255661,2.59226727486,-1.50565457344,0.1484567523,0.0651286914945,0.0109181115404,257839.25,258564.921875,9541.421875,13785.0458984,1872,2728,1872,2728,0,1872.30643837,2727.54266066,1872.22,2728.13,1872.28464316,2727.9448864,3479.57370418,910.456592874,3480.39823533,910.307041803,3479.82958564,910.486622785,3480.02567224,910.460199623,239,-77.4724572576,-264.275804931,0.0423164570575,False,271.622042155,125.477804442,-76.7896159309,-264.55984781,-77.3797085842,-265.015341472
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,37.4876099825,70.8487218618,,,,,-38.2769536643,-252.691800307,-37.8497924878,-252.091060509,-37.5462054188,-252.771445009,191,63.7421264648,385,368,2083,2104,2463,2490,2093.78710201,2476.91864547,7.82960584609,10.6179932829,-0.26633328631,3.39168013526e-05,4.82069424234e-05,-1.6608739168e-06,3.2623925209,2.79363465309,-1.47641825676,0.127829417586,0.0942601785064,0.00641274265945,315552.28125,316101.125,12859.0791016,20076.203125,2094,2476,2094,2476,0,2094.01263509,2476.43688507,2093.94,2476.65,2093.78548062,2476.60773598,3801.8753379,1002.60305406,3802.40726546,1002.59968893,3802.18270302,1002.63091518,3802.15538298,1002.46799077,191,-38.2802422654,-252.707346222,0.0158899457761,False,37.4151568924,70.8786900418,-37.8526357569,-252.10692333,-37.5495532775,-252.787532753
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,230.00161171,58.4368211031,,,,,-52.8367245176,-251.998964288,-53.3445666623,-252.558925841,-53.5703303779,-251.843240162,213,63.7421264648,386,372,2037,2058,2574,2601,2048.13439637,2588.2600814,7.51632156099,12.8190596113,-0.382721007761,4.06340928664e-05,6.90178934294e-05,-2.36918278556e-06,3.58420705795,2.73657464981,-1.49911725521,0.133246362209,0.0781276151538,0.00795630645007,277856.65625,278558.0,10427.0673828,14668.5048828,2048,2588,2048,2588,0,2048.41830169,2587.44906953,2048.34,2588.0,2048.16748343,2587.77248685,3681.72023684,1009.22397366,3682.57455127,1009.13183603,3682.04255529,1009.30000574,3682.17473753,1009.04432867,213,-52.8670372855,-251.949041954,0.0584046515344,False,230.121359525,58.0575610255,-53.3774104705,-252.506697579,-53.5999302953,-251.789996684
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,110.524864197,112.496888638,,,,,-14.5485619337,-239.590161219,-15.2678903229,-239.393480079,-14.7218019225,-238.863402246,175,63.7421264648,374,350,2263,2284,2332,2358,2273.69291729,2345.76804156,7.78087775624,9.46836668277,-0.201155908563,3.15403804988e-05,4.04106103818e-05,-7.95197951179e-07,3.08091115952,2.7851805687,-1.45377647877,0.128590837121,0.105672873557,0.00546383671463,327518.03125,328050.5,14734.5996094,22632.1621094,2274,2345,2274,2345,0,2273.86625863,2345.44637187,2273.82,2345.48,2273.8246175,2345.59370034,3997.6066872,1108.69651371,3997.97163069,1108.71481272,3997.92474176,1108.68597246,3997.82070419,1108.74051976,175,-14.5405517218,-239.591817024,0.00817955897404,False,110.46682667,112.524510674,-15.2597756014,-239.394754056,-14.7134058859,-238.864966189
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,89.5431125164,111.553223133,,,,,13.4433230126,-239.044104669,12.880122847,-238.564497904,13.5849825016,-238.315608205,145,63.7421264648,384,359,2366,2387,2128,2150,2376.33339573,2139.0267361,7.66425105915,8.64845597135,-0.130943587405,2.96020379472e-05,3.09531117176e-05,-9.77352155056e-07,2.94373559952,2.76534414291,-1.44076430798,0.130509659648,0.115657493472,0.00395201239735,359059.25,359629.59375,16184.8359375,25177.4003906,2376,2139,2376,2139,0,2376.49506681,2138.78436317,2376.42,2138.86,2376.46591029,2139.15358212,4228.39287041,1112.54005864,4228.68119658,1112.58189395,4228.5861371,1112.54931851,4228.33527443,1112.71422156,145,13.422961654,-239.070257899,0.0331447785656,False,89.3975322064,111.784104389,12.8590480827,-238.591490147,13.5635364137,-238.341551342
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,44.7768428922,43.3382883668,,,,,53.1724189185,-257.236328789,53.798348623,-256.84503795,53.8230573888,-257.595335083,97,63.7421264648,393,371,2373,2395,1769,1792,2384.04649449,1780.22757447,7.41247751455,8.86437072256,-0.20995673873,2.87406535787e-05,3.31823086997e-05,-1.53031410127e-06,2.98230147362,2.71711707115,-1.43002843857,0.134998232126,0.11288689822,0.00639499165118,365438.03125,365941.84375,18040.0507812,29978.1777344,2384,1780,2384,1780,0,2384.15299201,1780.06215844,2384.15,1780.14,2383.90926935,1780.25714219,4555.69193886,965.327117381,4555.88706696,965.352201381,4555.81385859,965.379832807,4555.60627383,965.215912647,97,53.1940664394,-257.177129395,0.0630331935124,False,45.0264733945,43.2338366678,53.8190026641,-256.784253802,53.8456124875,-257.534485919
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,116.227787733,117.547348738,,,,,51.543603055,-240.399781678,50.8128397576,-240.281567885,51.3108120902,-239.700188243,103,63.7421264648,377,359,2490,2512,1840,1862,2501.26600957,1850.49332518,7.78625726224,8.61611224089,0.01428386998,3.01460943795e-05,3.26571223971e-05,-5.2419949302e-07,2.93536329269,2.79034256935,1.55359065533,0.128431797028,0.116061978042,-0.000425830832683,347134.625,347695.9375,15555.3535156,24239.9785156,2501,1850,2501,1850,0,2501.41499179,1850.3366447,2501.36,1850.38,2501.36197054,1850.65429117,4542.6138658,1101.36628249,4542.81936184,1101.43348259,4542.76156374,1101.40128693,4542.50975328,1101.52210014,103,51.5293851108,-240.440017213,0.0426737419097,False,116.106932707,117.800189475,50.798351437,-240.323487108,51.294983192,-239.740961888
