,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,303.854520321,100.512317419,,,,,-141.646567458,-266.667402707,-140.924760112,-266.871529587,-141.454733581,-267.389675605,33,61.9196548462,340,326,2435,2455,1238,1259,2445.33869613,1248.55167849,6.90647591472,8.14236601167,-0.24332035511,3.30732134289e-05,3.65957916018e-05,-1.71166710547e-06,2.86156344414,2.61921691895,-1.38323974609,0.144944235682,0.122943863273,0.00866280961782,288745.96875,289318.03125,13073.4902344,19807.5527344,2445,1248,2445,1248,0,2445.50881164,1248.50827738,2445.43,1248.51,2445.39458009,1248.58668229,2943.02460083,898.248818247,2943.20016371,898.248030645,2943.12751714,898.231503256,2943.07031071,898.296346029,33,-141.591080895,-266.623880762,0.070518921813,False,303.923423768,100.730051134,-140.868261388,-266.824394072,-141.395636075,-267.345184926
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,38.7204658985,57.6304042339,,,,,-104.409646911,-256.535895838,-103.806279058,-256.099327488,-103.730057957,-256.852590517,34,61.9196548462,342,323,2750,2771,1241,1262,2759.8917163,1251.68216109,6.90270955619,7.973495442,-0.120329720675,2.92173117417e-05,3.17134252051e-05,-5.19278554358e-07,2.82610177994,2.62475800514,-1.46025800705,0.144908770919,0.125448510051,0.00437369849533,310548.1875,311029.9375,15193.6621094,23929.9121094,2760,1252,2760,1252,0,2759.90380886,1251.47962485,2759.9,1251.63,2759.8006699,1251.6224173,3247.40010816,977.677735913,3247.46102651,977.484200098,3247.42103983,977.63386637,3247.32629689,977.597669284,34,-104.39758738,-256.471926147,0.0650964944367,False,38.8930629413,57.6596872111,-103.795761506,-256.033234563,-103.716886782,-256.786224353
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0138295442,170.011078119,,,,,-99.5889644072,-245.193771,-99.9207419667,-244.531298093,-99.1798454748,-244.540827934,44,61.9196548462,370,348,2809,2831,1319,1343,2820.34366312,1330.95640157,7.16357096864,8.38970497981,-0.0413369123905,2.6826472231e-05,3.07120785098e-05,4.006270848e-08,2.89673900604,2.67622470856,-1.53713405132,0.13959915936,0.11919709295,0.0013756378321,346729.0,347277.9375,16661.5625,26858.5,2820,1331,2820,1331,0,2820.39643169,1330.83290443,2820.39,1330.9,2820.31656958,1330.97372236,3286.78972004,1069.2599479,3286.87090124,1069.15296343,3286.85113015,1069.21305247,3286.75923113,1069.27017021,44,-99.5530314027,-245.155713222,0.0523409517045,False,11.6761083922,169.048216597,-99.8928709382,-244.497339627,-99.1519133185,-244.497824759
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,327.463924885,83.5378342867,,,,,-71.4666401098,-267.917367826,-70.7355559872,-268.02903089,-71.1989268088,-268.612958367,16,61.9196548462,367,353,2990,3010,1083,1106,2999.84682659,1094.40694154,7.15643855035,8.36421535841,0.0136065467588,2.92708550135e-05,3.38671185875e-05,-5.38581141706e-07,2.89212179184,2.67512345314,1.55953240395,0.139734745026,0.119557313621,-0.000454628956504,327217.3125,327745.09375,16103.7744141,25852.2109375,3000,1094,3000,1094,0,2999.89100955,1094.34040182,2999.9,1094.36,2999.86019683,1094.30068722,3518.36708737,883.386454143,3518.42610735,883.332636774,3518.42615925,883.351956829,3518.40586218,883.286628009,16,-71.4544195566,-267.87712443,0.0420579697537,False,327.330342889,83.8358656402,-70.7230179523,-267.986688693,-71.1847108891,-268.571943721
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,300.559136868,82.8267538548,,,,,-55.7093868648,-268.87385603,-55.0733809659,-269.246483822,-55.7244039121,-269.608778315,13,61.9196548462,371,355,3113,3134,1043,1065,3123.3985209,1054.69334141,7.42171201871,8.29440503541,0.0294925937366,3.08371974344e-05,3.15840299591e-05,-6.05158676693e-07,2.88017368317,2.72409915924,1.53705275059,0.134741708636,0.120564900339,-0.000958207936492,332594.875,333068.03125,15482.1259766,23680.2519531,3123,1055,3123,1055,0,3123.38409494,1054.5073988,3123.39,1054.64,3123.40133241,1054.51670339,3647.86465022,874.867509717,3647.89581407,874.683630464,3647.87417528,874.814040933,3647.91027577,874.696842772,13,-55.7173445989,-268.843610299,0.0312750654614,False,300.322935325,83.0976847753,-55.0811129515,-269.215852513,-55.7319161762,-269.578541552
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,139.376174212,42.8907215595,,,,,-29.2798399798,-232.439866905,-29.6762039053,-231.79616183,-28.9259580002,-231.778659595,39,61.9196548462,368,347,3396,3417,1277,1299,3406.21419794,1288.01788017,7.18265654937,8.37892048762,0.0876640875658,2.99610020133e-05,3.27732614621e-05,5.91193728373e-08,2.8957400322,2.67885541916,1.4980328083,0.139242038131,0.119362361729,-0.00291362730786,329124.875,329693.8125,16356.4169922,27656.1054688,3406,1288,3406,1288,0,3406.15757117,1287.88408811,3406.2,1287.96,3406.20611996,1287.92526912,3865.54819305,1169.89110666,3865.52575426,1169.74756779,3865.54755201,1169.82796762,3865.56284838,1169.79930643,39,-29.2831394047,-232.445055497,0.00614879634296,False,139.319193958,42.983009284,-29.6798999264,-231.801594797,-28.9296649492,-231.78363024
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,85.1766371727,34.0290865302,,,,,8.27851391041,-245.581897386,8.64128388757,-244.930349424,9.02561653553,-245.587223435,20,61.9196548462,359,343,3670,3691,1098,1119,3680.48959072,1108.62168757,7.47448126029,7.89055008992,0.129540955881,2.93556521549e-05,3.03075650254e-05,-3.43697898155e-07,2.81559681892,2.72716808319,1.29232811928,0.133826628327,0.126769945025,-0.00439412426203,329206.875,329745.375,15138.1542969,23078.9824219,3680,1109,3680,1108,0,3680.3657076,1108.41574332,3680.41,1108.58,3680.57937602,1108.48475764,4175.18024315,1062.47612374,4175.1100844,1062.24625897,4175.11456416,1062.41942967,4175.30059513,1062.36509849,20,8.26214867893,-245.543400812,0.0418306939856,False,85.2540328966,34.0849407787,8.62340240341,-244.891010938,9.00926167016,-245.546989349
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,18.0024075508,128.338851929,,,,,21.3190500287,-247.574272832,21.3857338484,-246.83754334,21.9957556047,-247.269569579,14,61.9196548462,360,343,3770,3792,1056,1078,3780.6879437,1066.5570511,7.00938339022,7.95729600464,0.313851371585,2.81557585446e-05,3.15886584135e-05,1.42587985864e-06,2.83756780624,2.62961745262,1.27834618092,0.142918303609,0.125893160701,-0.0112739568576,330595.4375,331162.375,15514.3173828,22035.296875,3781,1066,3780,1066,0,3780.40413971,1066.4954908,3780.6,1066.49,3780.82309043,1066.43857334,4282.59459998,1046.00495106,4282.33424315,1045.87630932,4282.52664657,1045.92069564,4282.75447405,1045.922842,14,21.2940546984,-247.559000559,0.0292917884352,False,17.9872877446,128.466294623,21.3592941033,-246.822141755,21.9701616329,-247.252971276
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,348.637154102,94.832020998,,,,,46.5465963925,-260.495264311,47.2021633693,-260.155958468,47.1660180795,-260.90579167,6,61.9196548462,349,339,3947,3968,903,925,3956.51279015,914.149682698,6.66669519551,7.75617534802,0.400915545555,2.49370002122e-05,2.82307036513e-05,1.74612327283e-06,2.80852341652,2.55637764931,1.25356376171,0.150467082858,0.129331544042,-0.0155552420765,339942.21875,340564.53125,17574.2441406,29044.4960938,3956,914,3956,914,0,3956.40752597,914.07060583,3956.44,914.126,3956.55185602,914.021065198,4490.16907588,940.861147029,4490.08616771,940.758873208,4490.10394336,940.820340117,4490.23820814,940.745867656,6,46.5372096696,-260.498830647,0.0100413802956,False,348.565483418,94.8826524223,47.1929011967,-260.159765554,47.1564805674,-260.909585432
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,116.221779585,56.4454472065,,,,,65.1754088824,-235.158167843,64.9258320447,-234.461245394,65.6754491502,-234.616335454,15,61.9196548462,375,356,4145,4166,1066,1088,4156.02091711,1076.7390353,7.33306147692,8.33190237672,0.303154254122,3.06000149598e-05,3.27721665802e-05,1.13608460694e-06,2.90115690231,2.69225788116,1.29801654816,0.136574119329,0.120201416314,-0.00993843283504,333970.5,334592.15625,16795.1308594,27199.8164062,4156,1077,4156,1077,0,4155.88191656,1076.590879,4155.92,1076.7,4156.09154609,1076.66499973,4644.21787645,1147.03524177,4644.11901852,1146.85776347,4644.12803444,1146.97422078,4644.30437114,1146.98057563,15,65.109103108,-235.172130315,0.0677599168537,False,115.994753422,56.9883233482,64.8556882119,-234.476594271,65.6061488759,-234.62754964
