,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,332.478582859,68.2909673452,,,,,-139.545437491,-269.695564044,-138.837859911,-269.944577286,-139.39929935,-270.428450133,383,61.9166259766,339,318,6480,6500,3798,3820,6488.8873621,3808.1449268,6.26583633222,7.62154458449,0.147897214881,2.78266934083e-05,3.37434786862e-05,1.8617992139e-07,2.76360106468,2.49997782707,1.46338737011,0.15966874361,0.131267130375,-0.0061967917718,311809.03125,312274.59375,17237.8007812,27197.5507812,6488,3808,6488,3808,0,6488.47520988,3807.64243571,6488.51,3807.78,6488.99171307,3807.98427061,2968.07633857,893.643596009,2968.00500465,894.289566767,2968.07577019,894.172099797,2967.88850351,893.681246023,383,-139.510432915,-269.680965612,0.0379267003813,False,332.580916398,68.3127102687,-138.802317745,-269.928445982,-139.362708021,-270.413533514
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,195.887410641,150.163128376,,,,,-128.747299875,-258.993250418,-128.547181215,-259.710604732,-129.280100995,-259.520753624,384,61.9166259766,350,334,6357,6377,3802,3823,6366.39586494,3811.16340584,6.5616935321,7.64414345187,0.0248854514939,2.75833038609e-05,2.99744720003e-05,-1.96857435926e-07,2.76490783691,2.56146860123,1.54782259464,0.152401566505,0.130820721388,-0.000992284272797,330871.0625,331348.15625,19204.3417969,32573.4042969,6366,3811,6366,3811,0,6365.98464257,3810.66840232,6366.09,3810.81,6366.25413674,3810.90175227,3055.84508576,979.141696036,3055.77845719,979.781768656,3055.80723021,979.612023097,3055.75700177,979.425933056,384,-128.725093441,-259.010810093,0.0283102084871,False,196.067430521,150.167139727,-128.522671711,-259.727517936,-129.256197501,-259.540021906
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0162703544,170.013749599,,,,,-99.5899330497,-245.193713987,-99.9217697178,-244.531270686,-99.1808723786,-244.540734419,400,61.9166259766,367,346,6111,6131,3894,3917,6120.54296425,3904.85071027,6.56300654363,7.9597503158,-0.0157135770192,2.28110125652e-05,2.82773999582e-05,-2.50775338033e-08,2.82133436203,2.56180214882,-1.55954802036,0.152369916439,0.125632673502,0.00060159584973,369798.03125,370262.84375,20628.875,33751.1875,6120,3904,6120,3904,0,6120.10270167,3904.40404264,6120.22,3904.47,6120.46315494,3904.68290965,3294.67938506,1089.50082463,3294.66762338,1090.12788505,3294.62798679,1089.99753408,3294.61515069,1089.67518207,400,-99.5622260935,-245.172041077,0.0351765608521,False,10.9833697979,169.426920849,-99.8984520408,-244.511814742,-99.1575082095,-244.516360985
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,287.947325706,110.459643602,,,,,-76.8371022208,-266.140866545,-76.1479591052,-266.409258796,-76.7275076586,-266.878094897,434,61.9166259766,347,328,6103,6123,4149,4171,6112.16353186,4158.7333489,6.46127064617,7.55958477862,-0.104437908918,2.43532746329e-05,2.79159359487e-05,-6.78010180069e-07,2.75125932693,2.53996610641,-1.47682917118,0.154802888632,0.132311940193,0.00427729589865,345915.40625,346469.125,19846.4824219,32778.296875,6112,4158,6112,4158,0,6111.73482789,4158.21567584,6111.85,4158.34,6112.02601737,4158.6220314,3482.11642573,918.054142331,3482.04580155,918.722561899,3482.05237123,918.548829634,3482.13291934,918.230295049,434,-76.828618162,-266.155776702,0.0171549424504,False,288.086838681,110.334149649,-76.1394093973,-266.424000327,-76.7188432195,-266.892978217
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,39.0540388227,95.9416079521,,,,,-42.0080042748,-247.223010593,-41.8957971527,-246.494474707,-41.3192063706,-246.966312864,447,61.9166259766,372,352,5793,5814,4247,4270,5803.00278804,4257.20656033,6.82525683659,7.81722586158,-0.0214065728135,2.42308328552e-05,2.75745458118e-05,2.68108746595e-07,2.79601287842,2.61243081093,-1.54922986031,0.146515890956,0.127923712134,0.000802433816716,371333.78125,371784.09375,20528.6425781,32776.2070312,5803,4257,5803,4257,0,5802.55577644,4256.69799412,5802.72,4256.82,5802.89733022,4257.08412966,3768.61982727,1070.34708305,3768.56851173,1071.02223168,3768.54283889,1070.81535624,3768.60596803,1070.50807542,447,-41.9968260401,-247.228250992,0.0123456355458,False,39.080002289,95.8703888659,-41.884043512,-246.499803962,-41.3078255957,-246.972097397
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,35.121306181,79.9382615089,,,,,-16.4467437208,-252.372527283,-16.0068542973,-251.757744492,-15.700075243,-252.4426254,472,61.9166259766,358,336,5676,5697,4427,4449,5686.01036786,4437.18234262,6.75277883366,7.7303534893,-0.0406262450158,2.54589686496e-05,2.80207730742e-05,-3.99020494695e-07,2.78065443039,2.59828662872,-1.52933347225,0.148091867566,0.129364281893,0.00155656959396,351072.84375,351645.65625,19146.2148438,30178.2148438,5686,4437,5686,4437,0,5685.54014054,4436.62989088,5685.72,4436.78,5685.90160506,4437.09867869,3979.10772244,1028.23586626,3979.04124489,1028.95829092,3979.02636652,1028.72719781,3979.1238996,1028.37212814,472,-16.458094543,-252.326941068,0.0469781240116,False,35.1919798269,80.0459614396,-16.0201211937,-251.710791792,-15.711211454,-252.394714317
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,93.2674133778,106.154108047,,,,,-9.1798623323,-238.566002146,-9.76028506325,-238.097786111,-9.04765277944,-237.830671382,463,61.9166259766,372,356,5554,5575,4392,4414,5564.13033428,4401.92191804,6.93768785802,7.85689731475,0.0033594098514,2.4732565968e-05,2.84271788855e-05,2.39843534213e-08,2.80301785469,2.63394665718,1.56714177132,0.144140273333,0.127276733518,-0.000123261444969,366003.84375,366553.96875,20032.8867188,31715.1386719,5564,4401,5564,4401,0,5563.77905384,4401.51967601,5563.85,4401.53,5564.08855974,4401.88904579,4039.07147718,1140.04994518,4039.0292993,1140.582315,4038.98729755,1140.51788243,4039.07716289,1140.10279752,463,-9.20327889303,-238.574495313,0.0249092192695,False,93.2722021893,106.249638158,-9.78452053123,-238.107296255,-9.07235702949,-237.838934191
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,5.31522162259,146.963499784,,,,,18.4540363273,-247.11123673,18.4441529903,-246.371561534,19.0955922618,-246.738167713,494,61.9166259766,360,337,5445,5465,4604,4626,5454.60991005,4613.83970756,6.74253577912,7.7044521705,0.0515638652569,2.41088671144e-05,2.77244332755e-05,3.58510501921e-07,2.77618598938,2.59610843658,1.51739490032,0.148319751024,0.129801720381,-0.0019853299018,358387.53125,358961.21875,20218.3867188,33320.5117188,5454,4613,5454,4613,0,5454.25224515,4613.32690478,5454.35,4613.41,5454.5536613,4613.73090021,4267.18255476,1070.2702266,4267.06576432,1070.88443412,4267.05902871,1070.75283516,4267.14404665,1070.38650252,494,18.4689151144,-247.108625039,0.0151062647858,False,5.44825208262,146.840526289,18.4589019445,-246.36895159,19.1104055552,-246.735443417
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,65.4274088144,87.076510191,,,,,46.3093432065,-242.310558151,46.2270632568,-241.576987073,46.9143228278,-241.879031099,509,61.9166259766,376,361,5256,5278,4741,4763,5266.23573248,4750.88959204,7.23850469787,7.7897717751,0.0219044144184,2.49883108041e-05,2.68456417746e-05,8.12998441548e-08,2.79117202759,2.69028544426,1.53114497662,0.13815125823,0.128374561667,-0.000776947650593,372866.5625,373422.1875,20945.2929688,34478.1054688,5266,4750,5266,4750,0,5265.89114412,4750.40685574,5265.97,4750.47,5266.26254012,4750.74653143,4496.85826098,1109.21341067,4496.75383527,1109.79725204,4496.74700688,1109.69541761,4496.73720593,1109.29422318,509,46.3141892636,-242.328154392,0.0182513550909,False,65.3185770384,87.139198749,46.2325001228,-241.594517288,46.9195162195,-241.897114701
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,47.7105224133,87.0479983091,,,,,71.8795900201,-247.805053306,72.1108689102,-247.10184667,72.6070217386,-247.684779858,529,61.9166259766,362,346,5141,5161,4922,4945,5150.53903154,4932.18373255,6.83833332342,7.96133725598,0.0442838791723,2.44040103856e-05,2.88954915087e-05,8.56763738638e-08,2.82189321518,2.61468720436,1.53144431114,0.146239727736,0.125611558557,-0.0016268780455,355800.15625,356360.25,19296.8535156,31548.5410156,5150,4932,5150,4932,0,5150.18673443,4931.52948779,5150.29,4931.72,5150.64796329,4932.14751327,4707.38348112,1065.25406954,4707.16177772,1065.96329238,4707.22873445,1065.75752018,4707.28144364,1065.20147376,529,71.8943333566,-247.768876758,0.0390654399743,False,47.9844011417,86.8333405429,72.1248852883,-247.065431447,72.6216403718,-247.647851501
