,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,257.554957867,126.652439833,,,,,-146.896450095,-263.833474379,-146.289211682,-264.273855051,-146.965288111,-264.577611264,175,62.0152587891,333,313,6474,6494,2377,2403,6483.30099136,2390.2247985,6.24034746814,8.59972287941,0.327956046661,3.11960109819e-05,4.4998132938e-05,1.32700582708e-06,2.94014644623,2.48909807205,1.43521857262,0.160569295287,0.116516336799,-0.0122468303889,278889.34375,279464.71875,16238.1416016,27602.5175781,6483,2390,6483,2390,0,6482.87156531,2389.82858599,6482.96,2389.93,6487.9761084,2390.32485393,2902.37464366,940.052564699,2902.08426248,940.559585275,2902.1591406,940.446749809,2901.42879676,935.473033718,175,-146.872227312,-263.828644094,0.0246996940419,False,257.611514715,126.709418152,-146.264117449,-264.267820622,-146.939590639,-264.572915925
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,352.022337914,35.488602519,,,,,-117.761402826,-272.279488949,-117.136469284,-272.684584934,-117.811430107,-273.0275758,215,62.0152587891,346,322,6490,6509,2625,2652,6498.73318976,2638.98646738,5.8840234571,11.7948257799,0.444644070724,3.52425138138e-05,6.5793049436e-05,2.64935322493e-06,3.43919873238,2.4188349247,1.49613070488,0.170437276363,0.0850251540542,-0.0128503674641,255015.78125,255595.84375,11799.5048828,18665.6933594,6498,2638,6498,2638,0,6498.30912422,2638.50835668,6498.4,2638.78,6498.82295287,2638.7639818,3141.41791628,869.491708229,3141.04650621,870.011781286,3141.28704142,869.862581544,3141.18100919,869.453862806,215,-117.710943747,-272.267084335,0.0519614583176,False,352.183645157,35.461886091,-117.085060338,-272.670711203,-117.759213595,-273.015286639
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0157801807,170.01309514,,,,,-99.5897090071,-245.193725545,-99.9215324411,-244.531275615,-99.1806352911,-244.540754149,225,62.0152587891,354,337,6245,6263,2721,2747,6252.67490593,2735.00511587,5.66348047947,13.9312837151,0.303894249613,3.00946184835e-05,6.44533064129e-05,1.39055344351e-06,3.73395752907,2.37746191025,1.53410601616,0.176776781678,0.0718650147319,-0.00771234696731,271903.9375,272545.71875,12387.7861328,20887.9726562,6252,2734,6252,2734,0,6252.28461827,2734.27441177,6252.38,2734.69,6252.63987465,2734.58490896,3289.92933236,1087.91473631,3289.30416138,1088.45825647,3289.68632383,1088.2710266,3289.52754211,1088.04266455,225,-99.5043624002,-245.171599734,0.0881679919706,False,11.0003852928,169.187275988,-99.8380204302,-244.510071942,-99.0970998571,-244.517497166
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,56.466910243,128.613520861,,,,,-73.0425006371,-242.092145794,-73.4708588616,-241.489267808,-72.7290321533,-241.415940114,257,62.0152587891,361,346,6173,6191,2929,2955,6180.80771625,2941.75065786,5.4354684471,16.4305439273,0.188682600022,3.2626971766e-05,7.68199170932e-05,1.00616058423e-06,4.05386018753,2.33071470261,1.55364239216,0.184050157666,0.060886528343,-0.00422713486478,257980.875,258777.921875,10323.2753906,16352.4628906,6180,2941,6180,2941,0,6180.48634297,2941.38274199,6180.53,2941.55,6180.74963951,2941.73997216,3507.49942978,1111.82843104,3507.21251664,1112.22380899,3507.36204052,1112.14801451,3507.50197499,1111.88742776,257,-73.0367827396,-242.069605855,0.023253885542,False,56.6810660901,128.436516158,-73.4655317861,-241.467005747,-72.7237527801,-241.393197061
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,106.609461308,26.1540108919,,,,,-39.2173853188,-239.714962141,-39.0768876377,-238.991349415,-38.5191119682,-239.485287143,298,62.0152587891,373,351,6092,6113,3197,3224,6100.89706879,3208.60691129,6.44080263256,11.9873603423,0.236693611549,3.33034509769e-05,5.5567054812e-05,-9.06410088287e-08,3.463732481,2.53588652611,1.52822554111,0.15537288785,0.0834817737341,-0.00613575801253,291878.21875,292565.53125,13445.0996094,19642.5410156,6100,3208,6100,3209,0,6100.50897746,3208.63957392,6100.54,3208.37,6100.90160846,3209.03305695,3785.4592371,1130.16738095,3785.57768898,1130.53839427,3785.30867242,1130.56311159,3785.87362134,1130.06784986,298,-39.30204811,-239.654425129,0.10407938287,False,106.414988857,26.8480250742,-39.1678646135,-238.929614972,-38.6058037289,-239.418670938
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,115.372645855,37.2129678726,,,,,-20.2808161124,-236.518941169,-20.3064278711,-235.763425039,-19.6459525664,-236.119722132,319,62.0152587891,364,343,6031,6053,3344,3371,6041.49607885,3355.8820883,6.63029837294,9.58539289853,0.167301353331,2.87479830137e-05,4.57631240449e-05,-4.69274642278e-07,3.09755301476,2.57310247421,1.51442182064,0.150889232755,0.104371368885,-0.00526717538014,312592.8125,313266.75,16844.9082031,28122.5976562,6041,3356,6041,3356,0,6041.05185379,3355.60983063,6041.16,3355.6,6041.48621546,3356.07404438,3942.2767658,1155.20171863,3942.11051586,1155.69550107,3942.07955571,1155.58747738,3942.46608163,1155.16849305,319,-20.2943128917,-236.524270462,0.014510837908,False,115.234349787,37.4456506395,-20.3211692212,-235.768797549,-19.6601078638,-236.124006119
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,113.08735013,30.0908526778,,,,,3.65646317704,-237.70684609,3.72321837869,-236.964107545,4.34128522991,-237.408166571,345,62.0152587891,364,349,5998,6019,3540,3564,6007.45624454,3551.48195458,6.79080471317,7.79669393347,0.245070232419,2.67098680754e-05,2.98793989657e-05,6.16357617403e-07,2.80236053467,2.59504795074,1.3440901041,0.147425189614,0.128405153751,-0.009267908521,346590.90625,347265.21875,20102.1542969,35376.90625,6007,3551,6007,3551,0,6007.03901222,3551.09518346,6007.14,3551.21,6007.47975882,3551.48115077,4140.54010775,1144.72960096,4140.25620846,1145.22262825,4140.34909209,1145.09762132,4140.53407636,1144.70685915,345,3.74087902585,-237.762497626,0.101109490511,False,113.134746921,29.618659796,3.81313907307,-237.02027442,4.42789667358,-237.468903602
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,352.095358372,90.727994442,,,,,24.0875505793,-261.610732802,24.7767133437,-261.341898727,24.6620377306,-262.080561517,378,62.0152587891,358,343,6149,6171,3747,3771,6159.15182824,3758.04041156,6.51976268375,7.85908759722,0.0409086465863,2.47625665196e-05,2.93378252393e-05,-1.76816105249e-07,2.80362915993,2.55313801765,1.54028999805,0.153384819627,0.127245396376,-0.00159681786317,350723.9375,351320.8125,19346.3222656,31138.5097656,6159,3758,6159,3758,0,6158.67555696,3757.55124117,6158.8,3757.71,6159.05411434,3757.87906302,4308.03376339,950.760991176,4307.6632237,951.334421503,4307.79347385,951.174633338,4307.8982919,950.892249815,378,24.1134948099,-261.587076117,0.0351104237335,False,352.269406307,90.662973607,24.8021447675,-261.316931134,24.6888749492,-262.055810801
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,31.9096559286,67.0395666361,,,,,51.594261649,-255.60053558,52.1354852468,-255.098565926,52.300783755,-255.83084505,407,62.0152587891,366,350,6052,6072,3958,3980,6060.81755633,3968.00638617,6.5092284948,8.19240609221,0.0237328744441,2.38042425274e-05,3.11867880595e-05,-5.9086793563e-07,2.86229634285,2.55125331879,1.55669999123,0.153629660606,0.122065551579,-0.000890110502951,356109.40625,356618.53125,18455.6054688,28292.2304688,6060,3967,6060,3967,0,6060.4315688,3967.60024707,6060.49,3967.61,6060.72313957,3967.85953203,4534.64991222,999.755486966,4534.34016034,1000.22238001,4534.33640112,1000.16506082,4534.52783369,999.88029681,407,51.5923358909,-255.566802792,0.0337877123811,False,31.9519736515,67.1234195575,52.1324527935,-255.063642531,52.2993634464,-255.795555877
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,350.143074989,83.9431536198,,,,,68.1232094931,-264.02256213,68.8495692519,-263.879765076,68.5843668484,-264.597850319,426,62.0152587891,355,343,6088,6108,4106,4129,6097.26711228,4115.66831069,6.57279076589,7.71781449346,-0.00108270101364,2.54133074332e-05,2.97240306767e-05,-2.31730016011e-07,2.7780957222,2.56374526024,-1.56985080242,0.152142375708,0.129570364952,4.26868791692e-05,345117.78125,345678.34375,20220.8945312,34423.5195312,6097,4115,6097,4115,0,6096.82835923,4115.15658633,6096.94,4115.28,6097.19757485,4115.56273153,4670.45279384,931.270514718,4670.05189584,931.812406637,4670.1523492,931.679446577,4670.36539677,931.361861121,426,68.1362508594,-264.035102521,0.0180925022205,False,350.26988444,83.77815424,68.8627056368,-263.892789646,68.5970246597,-264.610697962
