,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,236.054906845,119.972709417,,,,,-152.683251575,-262.593692915,-152.355954293,-263.268637444,-153.095341241,-263.217119321,26,61.1273269653,391,370,5685,5706,1144,1167,5695.35250419,1155.60999263,6.83031383105,8.2170113219,0.395917799913,2.31146091679e-05,2.50945423131e-05,1.23217213631e-06,2.88480305672,2.59330630302,1.31137633324,0.146816194057,0.122039593756,-0.0141480024904,395040.0625,395535.71875,20822.5878906,33522.4609375,5695,1155,5695,1155,0,5695.08088628,1155.59166514,5695.15,1155.55,5700.22219309,1158.40222885,2837.54784748,943.689897587,2837.43753561,943.938782045,2837.42445945,943.86210476,2841.83999812,940.072177869,26,-152.648093942,-262.554587481,0.052586064239,False,235.687476666,120.376005042,-152.32037423,-263.229326999,-153.059793281,-263.17827172
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,347.278776169,132.7950418,,,,,-112.463426671,-252.347134586,-112.086680246,-251.704711968,-111.713851086,-252.363660573,59,61.1273269653,413,390,5722,5745,1480,1503,5733.09640112,1491.80724277,6.96351477019,8.58166115593,0.220099573808,2.290381609e-05,2.42711675253e-05,5.90976609309e-07,2.93446159363,2.63327002525,1.43799054623,0.143722146749,0.11662209779,-0.00737227546051,421896.84375,422398.78125,22479.625,35872.9375,5733,1492,5733,1492,0,5732.82222779,1491.60160348,5732.88,1491.72,5733.1813068,1491.75434401,3166.31802744,1023.46057844,3166.03087338,1023.64766419,3166.16060442,1023.63102396,3166.29743337,1023.36268494,59,-112.458680685,-252.318575441,0.028950805609,False,347.472105986,132.759214734,-112.083701663,-251.675119598,-111.709062503,-252.333040828
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0170696527,170.012859106,,,,,-99.5898085433,-245.193697069,-99.9216441571,-244.53125324,-99.1807468328,-244.540718152,72,61.1273269653,425,409,5704,5726,1599,1623,5715.48763981,1610.64494646,7.06250713695,8.79256875521,0.257339321711,1.96688916538e-05,2.26105075508e-05,4.60820040737e-07,2.97153759003,2.65047931671,1.42621946335,0.141743943095,0.113853827119,-0.00829707179219,458281.65625,458914.125,23576.0429688,37053.7304688,5715,1610,5715,1610,0,5715.20352126,1610.57836306,5715.28,1610.55,5715.51001347,1610.65396338,3271.92250634,1080.73327986,3271.76257694,1080.97736855,3271.75796337,1080.89814266,3271.93864547,1080.71535184,72,-99.5762807219,-245.16989958,0.0273737543333,False,11.0784068093,169.436225117,-99.9137084485,-244.51028664,-99.1727575666,-244.513483545
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,226.972389221,154.572401047,,,,,-78.9675415144,-260.819658356,-78.3858806067,-261.276411268,-79.0765071655,-261.556979926,87,61.1273269653,421,405,5883,5907,1715,1739,5894.21122412,1726.44929827,7.25284734196,8.6599333433,0.268158956684,2.04031757151e-05,2.26012706792e-05,-8.88453267231e-08,2.95115327835,2.68392896652,1.38871836662,0.138034924865,0.115606687963,-0.00854863412678,451412.78125,452143.09375,24624.5351562,41909.5976562,5894,1726,5894,1726,0,5893.92802484,1726.26196643,5893.98,1726.33,5894.25512029,1726.54951751,3441.9684212,952.525813911,3441.69537215,952.727653619,3441.78155737,952.701193033,3442.07761517,952.518925719,87,-78.952606588,-260.817994867,0.0150272825628,False,227.031095324,154.599045483,-78.3702659249,-261.273880803,-79.060473769,-261.55547794
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,211.746046543,112.109835148,,,,,-67.5211107039,-258.305505569,-67.5197663567,-259.042630503,-68.1621514,-258.665231997,98,61.1273269653,422,401,5898,5919,1810,1834,5907.88286271,1821.48184919,7.11311051011,8.88891110402,0.279326222904,2.17699953908e-05,2.61752331706e-05,3.93563208045e-07,2.9886136055,2.65898656845,1.41840159893,0.140759170055,0.112638711929,-0.00884646642953,429106.625,429604.59375,21846.2988281,33794.421875,5908,1821,5908,1821,0,5907.48089083,1821.30329233,5907.64,1821.38,5907.94239519,1821.60399828,3535.93068488,972.253774809,3535.62517112,972.570200611,3535.74970969,972.447683115,3536.0658396,972.239713655,98,-67.5249456314,-258.316033028,0.0112041977499,False,211.840588914,112.045849248,-67.5232081674,-259.053157139,-68.1657943902,-258.676101278
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,61.1378538609,155.034770966,,,,,-35.6208250168,-244.375171122,-36.3088666164,-244.06202684,-35.6959583807,-243.628992498,135,61.1273269653,427,403,5881,5904,2095,2120,5892.21540528,2106.63656786,7.1012826209,9.03585680708,0.154388641282,2.04388527349e-05,2.4119023804e-05,-1.85974352783e-08,3.00800609589,2.66252493858,1.4916588068,0.140871956944,0.110711313784,-0.0048139388673,449915.28125,450390.96875,23751.2285156,38728.3554688,5892,2106,5892,2106,0,5891.94228486,2106.42680695,5891.99,2106.45,5892.34235965,2106.86290268,3798.44373702,1084.70634372,3798.15307186,1084.8910277,3798.18979172,1084.85078464,3798.69987518,1084.66465309,135,-35.6539002016,-244.344210056,0.0453051371373,False,61.9656594786,154.62877967,-36.3442285181,-244.03613961,-35.7345248832,-243.598604784
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,201.07282877,143.831537962,,,,,-17.3131396717,-259.383159352,-17.1002125535,-260.097847287,-17.8387519551,-259.914123029,151,61.1273269653,418,387,6049,6071,2195,2219,6059.25021564,2206.34543575,6.74529986048,9.03254370752,0.209880819558,1.96814519924e-05,2.47729863446e-05,3.82267358563e-07,3.00859498978,2.5934920311,1.48004472256,0.148358643055,0.110790885985,-0.00689454376698,442836.75,443317.0625,24524.90625,41491.96875,6059,2206,6059,2206,0,6058.93202764,2206.03133275,6059.01,2206.13,6059.29893924,2206.51903521,3949.36285291,961.963088653,3948.95871917,962.154348197,3949.07602249,962.117513429,3949.54263703,961.976815813,151,-17.3459022279,-259.381864453,0.0327881358565,False,201.159187229,143.653312123,-17.1341213052,-260.096892874,-17.8723651762,-259.911984688
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,290.898098946,84.4228452444,,,,,7.6749450899,-268.724707532,8.1870241204,-269.258554085,7.46069680067,-269.435251112,171,61.1273269653,402,383,6191,6213,2361,2387,6201.45989262,2374.01132961,6.77546272563,9.36977687769,0.167748738404,2.13180634489e-05,2.73966945844e-05,8.01937980731e-07,3.06277298927,2.60089612007,1.50649309158,0.147656843066,0.106773458421,-0.00528705213219,408985.90625,409666.59375,22004.515625,35890.453125,6201,2374,6201,2374,0,6201.17701352,2373.60804707,6201.25,2373.75,6201.44247886,2373.93736747,4155.61426426,885.832940173,4155.13845437,885.960464029,4155.29576459,885.937046034,4155.5388136,885.823949362,171,7.69570876746,-268.722453608,0.0208856525244,False,290.921749997,84.4807402276,8.20854707446,-269.255570806,7.48247197376,-269.433301396
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,326.994752884,108.654323816,,,,,43.7149422939,-261.426058133,44.4105796164,-261.179106252,44.2727458404,-261.917048094,218,61.1273269653,420,402,6238,6259,2658,2687,6247.69032379,2673.43010938,6.45662315609,14.2742456149,0.108236033336,2.45148993893e-05,4.67330313067e-05,7.55018773117e-07,3.77832555771,2.54069375992,1.55695474148,0.154899418354,0.0700651481748,-0.00234908354469,361887.1875,362508.5,16445.1035156,26700.9785156,6247,2673,6247,2673,0,6247.41379841,2672.8315352,6247.43,2673.23,6247.64379856,2673.06566685,4452.7423217,945.02564182,4452.08522664,945.08026244,4452.4641346,945.1963916,4452.38400733,944.944439796,218,43.7497893494,-261.408936324,0.0388261977115,False,327.250665004,108.539570655,44.4448161489,-261.16027136,44.3088008482,-261.898550542
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,32.1868219972,34.9401175976,,,,,72.729992744,-264.828127245,73.4683029149,-264.774390952,73.1180482623,-265.455052696,257,61.1273269653,404,380,6347,6366,2875,2902,6355.09208794,2888.41506426,5.63292700017,17.4095018787,0.0864720009293,2.63964540111e-05,6.03905515183e-05,1.51766669042e-07,4.17254543304,2.37324500084,1.56345415115,0.177541136742,0.0574442781508,-0.00176367338281,319606.28125,320179.375,14053.3613281,24574.1132812,6355,2888,6355,2888,0,6354.77504928,2887.98056922,6354.85,2888.22,6355.12337556,2888.28099436,4691.51659965,917.813255757,4690.99975992,917.962172347,4691.2538233,917.974977393,4691.40137389,917.737912034,257,72.7794026706,-264.813102585,0.0516437919926,False,32.7074399838,34.3370052407,73.5177894457,-264.760429365,73.1665551408,-265.440586108
