,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,346.648585796,91.1822211742,,,,,-133.279920826,-262.430610506,-132.565207393,-262.202886253,-132.721616433,-262.927374615,479,61.5352249146,366,346,2121,2142,4469,4491,2131.66976612,4478.62782139,7.15232214165,8.23086580695,0.252486490952,2.55131365523e-05,2.8727696787e-05,1.37933520294e-06,2.87872314453,2.6638584137,1.35185396671,0.139966294169,0.121625609696,-0.00858709216118,353210.53125,353646.78125,18446.7207031,30741.4082031,2132,4478,2132,4478,0,2131.81623358,4478.04572159,2131.79,4478.19,2131.90294922,4478.48581586,3032.37803203,927.683663103,3032.93255459,927.913440426,3032.79691922,927.871414488,3032.48451981,927.935059765,479,-133.270921747,-262.426657459,0.00982903955859,False,346.710777533,91.1433746198,-132.556301159,-262.198642015,-132.712414993,-262.923194045
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,101.500453949,112.333638668,,,,,-123.872462107,-238.875067148,-124.538209515,-238.541263196,-123.905130417,-238.126021457,466,61.5352249146,385,370,2298,2320,4366,4389,2308.88761743,4375.78698175,7.49876614224,8.41086589223,0.192051639196,2.50702756083e-05,2.67788520414e-05,2.47058392306e-07,2.90682888031,2.73129582405,1.37150657177,0.133433297276,0.118963390589,-0.00609356630594,379286.625,379868.875,19250.2265625,31998.1640625,2309,4375,2309,4375,0,2309.01557688,4375.24245974,2308.99,4375.37,2309.05243395,4375.69743478,3108.27989689,1118.00263754,3108.7999419,1118.20862549,3108.68177797,1118.16164532,3108.34445518,1118.17874936,466,-123.884492078,-238.867141656,0.0144060278172,False,101.611517307,112.266928489,-124.550497687,-238.533853165,-123.917740222,-238.118121478
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0163219869,170.01347065,,,,,-99.5898696029,-245.193713112,-99.9217036428,-244.531268495,-99.1808063411,-244.540735167,444,61.5352249146,403,386,2216,2238,4175,4199,2227.47466198,4185.70078083,7.57759224356,8.78587250155,0.257952964935,2.20379521123e-05,2.5151893338e-05,2.00566899981e-07,2.9729847908,2.74314165115,1.36902499199,0.132100075483,0.113932959735,-0.0077569084242,415662.21875,416226.90625,19973.2929688,30957.9824219,2228,4185,2228,4185,0,2227.47873001,4185.15669038,2227.58,4185.29,2227.59387583,4185.58332081,3308.20532363,1065.17596969,3308.74300613,1065.25932733,3308.59587298,1065.33638357,3308.30414593,1065.31103617,444,-99.571205745,-245.174096735,0.0270765919154,False,10.8949820398,169.506382499,-99.9073288316,-244.513818028,-99.1663857175,-244.518479702
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,226.494762897,151.936658621,,,,,-79.6636057355,-261.017463699,-79.107610417,-261.505133505,-79.8124558168,-261.747778881,418,61.5352249146,406,381,2063,2086,4031,4055,2075.13629052,4041.9607247,7.64662660729,8.92742392894,0.349280261915,2.44017665183e-05,2.81749943117e-05,1.12429719288e-06,3.00274562836,2.74910330772,1.32113993168,0.131010755897,0.112214937806,-0.0102514391765,395617.90625,396066.25,18177.3144531,27143.2519531,2075,4041,2075,4042,0,2075.30467954,4041.59144649,2075.27,4041.58,2075.33162288,4041.78593113,3472.62145461,935.424210432,3472.96223369,935.644643804,3472.97944453,935.609184638,3472.76589898,935.642941658,418,-79.6220269794,-261.024031375,0.0420942672012,False,226.7772926,151.931658088,-79.0636760187,-261.509002342,-79.7673378293,-261.755058987
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,260.080268383,139.311039448,,,,,-53.4246764796,-261.509823553,-52.7105809432,-261.692641878,-53.2364725734,-262.220397663,387,61.5352249146,411,391,2027,2049,3819,3842,2038.69892144,3829.20593012,7.72676297163,9.12412985996,0.0867567706201,2.50541117535e-05,2.95342327622e-05,1.48012492247e-07,3.02150559425,2.77874016762,1.50902664661,0.129434123635,0.109611198306,-0.00246144807898,394044.96875,394585.34375,19107.3789062,31547.8789062,2039,3829,2039,3829,0,2038.90267875,3828.72613978,2038.85,3828.83,2038.86180512,3829.02043431,3688.41538203,930.39774335,3688.86033518,930.669280655,3688.76964658,930.601901792,3688.57514556,930.585933157,387,-53.3914260783,-261.494691734,0.0365316454216,False,260.237607442,139.356623499,-52.6766875385,-261.674979822,-53.2007067342,-262.204594832
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,237.668802738,127.319902182,,,,,-38.6116597084,-262.565024913,-38.1851755241,-263.189181805,-38.9337439329,-263.242290972,370,61.5352249146,392,375,2000,2022,3700,3722,2011.77621494,3710.08287475,7.43840457868,8.71142553244,0.110286748662,2.37243960788e-05,2.70312841899e-05,5.12377045841e-07,2.9531185627,2.72560453415,1.485014081,0.134462669492,0.114813327789,-0.00340459798463,388810.09375,389387.46875,18735.5820312,30519.8320312,2012,3710,2012,3710,0,2011.9841472,3709.60058956,2011.93,3709.72,2011.96916226,3709.92672249,3810.19091024,921.131936552,3810.63772283,921.407967955,3810.52294119,921.334522325,3810.31726028,921.345590153,370,-38.602326358,-262.574044166,0.0129791503892,False,237.764781261,127.288422541,-38.1751398196,-263.197720561,-38.9236479682,-263.251672371
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,233.298754692,108.564083576,,,,,-21.3214301502,-261.665282587,-21.1467241427,-262.39026163,-21.874474828,-262.167609456,353,61.5352249146,405,389,1987,2008,3557,3581,1997.8794916,3568.30066678,7.68620126718,9.02326505042,0.123128996146,2.50024191902e-05,2.84434688854e-05,7.66422904065e-07,3.00574612617,2.77037119865,1.47972786427,0.130131721497,0.110848858953,-0.00355148361996,390921.6875,391473.5625,19161.859375,33031.859375,1998,3568,1998,3568,0,1998.06137686,3567.87106956,1998.03,3567.97,1998.0209698,3568.14430045,3952.48412741,928.056802176,3952.882613,928.299382583,3952.79449824,928.250761249,3952.61819387,928.219567937,353,-21.3274767469,-261.663736252,0.00624119239387,False,233.30054596,108.53767964,-21.1530821863,-262.388790278,-21.8807371592,-262.165825503
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,264.362876415,26.9159781933,,,,,-9.72287933091,-256.511687339,-10.2006895598,-257.076412459,-10.4518233621,-256.372349231,340,61.5352249146,387,368,2014,2036,3457,3479,2025.15497036,3467.4373499,7.82823767139,8.05316886163,0.074907577965,2.5701666364e-05,2.5402005512e-05,5.76053845758e-08,2.8418006897,2.79384589195,1.27700901031,0.127754047513,0.124185778201,-0.00237664114684,381216.40625,381717.46875,18820.5546875,31363.9921875,2025,3467,2025,3467,0,2025.28989193,3467.11647723,2025.27,3467.21,2025.12959365,3467.53329574,4048.29249828,969.747526605,4048.59026899,969.92779225,4048.49890987,969.893129829,4048.20127797,969.708431368,340,-9.71837743278,-256.503476039,0.00936442846009,False,264.240985588,27.0695042618,-10.195875782,-257.068464891,-10.4473982868,-256.364540432
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,164.458025694,99.3235731125,,,,,21.2111155865,-244.400587837,20.5574085212,-244.743463309,20.5894645866,-243.993444162,296,61.5352249146,394,373,2073,2096,3189,3216,2084.96893503,3200.13573237,7.55850692277,10.9212388463,0.0962957514612,3.0260307216e-05,4.69118754404e-05,-4.81262575027e-07,3.30514669418,2.74877285957,1.54219138622,0.132316127419,0.0915749892592,-0.00233333976939,327007.84375,327659.5,15547.6484375,24692.7734375,2085,3200,2085,3200,0,2085.11534323,3200.19950275,2085.07,3199.98,2084.90920222,3200.77622309,4304.01601961,1067.89713559,4303.93158317,1068.03268083,4304.15086323,1068.02194975,4303.39108349,1067.74465208,296,21.2649205495,-244.393163237,0.0543148114151,False,164.034842927,99.6611453506,20.6107018945,-244.735061566,20.6438785915,-243.985091154
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,16.7604736984,20.2761764824,,,,,66.0854036986,-271.281420179,66.7511579848,-271.605087799,66.1068455438,-272.01841601,249,61.5352249146,404,388,1806,1825,2854,2880,1815.46233728,2867.24479196,6.32092398411,18.5389150436,-0.461547432322,3.48879524169e-05,8.09107884931e-05,-2.11833533298e-06,4.30770540237,2.51067996025,-1.53309190273,0.158492848277,0.0540388263762,0.00789172016084,277202.875,277931.0625,9838.375,16123.8125,1816,2867,1816,2867,0,1815.65774404,2866.85726338,1815.65,2867.04,1815.71123291,2867.17662096,4672.64568429,849.809183723,4673.00057928,850.059007155,4672.8168146,850.027204927,4672.6768356,850.065359283,249,66.1687811971,-271.308610063,0.0876988998223,False,18.3914690724,18.0643322015,66.8312200753,-271.63901017,66.1827506068,-272.04578539
