,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,194.892611504,75.9250277281,,,,,-161.979010971,-245.616114652,-162.624267461,-245.998629604,-162.634671275,-245.257523043,272,61.0989227295,417,394,1677,1698,2982,3009,1687.74894708,2994.49476862,7.18718551478,17.0816677452,-0.353956088562,3.65529295195e-05,7.35883108481e-05,-1.449771765e-06,4.13452720642,2.67853307724,-1.53508412838,0.139278650284,0.0586020946503,0.00577209796757,288164.84375,288910.65625,10778.8339844,15942.8964844,1688,2994,1688,2995,0,1687.97781394,2994.59575179,1687.9,2994.2,1687.77621506,2994.87917421,2788.50423579,1056.94129529,2788.55448953,1057.1863508,2788.83188719,1056.89215544,2788.20668161,1057.18618856,272,-161.938843967,-245.677225396,0.0731294139087,False,194.587278058,76.5169113178,-162.582179345,-246.062962636,-162.596289468,-245.321917375
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,57.3493462801,89.1580867767,,,,,-109.059697449,-244.379104718,-109.008320829,-243.636134239,-108.381132717,-244.060221399,211,61.0989227295,406,386,1933,1954,2631,2658,1943.65070549,2645.74280985,7.41559983168,14.3309531177,-0.518722494545,3.11945151779e-05,5.4087298789e-05,-1.74800121904e-06,3.79073166847,2.71604609489,-1.49634134769,0.135193154216,0.0699561536312,0.00978688988835,316839.03125,317506.6875,12305.4638672,20210.3378906,1944,2645,1944,2645,0,1943.9183993,2645.02243723,1943.82,2645.56,1943.93901143,2645.3000887,3221.0204444,1063.52673354,3221.76271852,1063.32767124,3221.26790744,1063.55610905,3221.54832982,1063.50530198,211,-109.140009129,-244.33144291,0.0933895814922,False,57.3116116754,89.5695914414,-109.093480349,-243.588153086,-108.463539063,-244.008139778
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0167645514,170.01309514,,,,,-99.5898300772,-245.193703629,-99.9216648925,-244.5312594,-99.1807675797,-244.540725206,202,61.0989227295,428,409,1971,1994,2563,2591,1982.98005421,2577.77171799,7.73989616082,13.3500540781,-0.561505875877,2.70350123434e-05,4.42055833805e-05,-1.48920229877e-06,3.66137981415,2.7720477581,-1.47201454639,0.129596143961,0.0751353278756,0.0109016783535,364378.96875,364981.90625,14139.171875,23008.671875,1983,2577,1983,2577,0,1983.2734511,2577.08292231,1983.2,2577.56,1983.23657808,2577.36180697,3299.20863047,1056.21410343,3299.94005301,1056.05428388,3299.50917837,1056.26490501,3299.69136097,1056.1857698,202,-99.619532549,-245.15485004,0.0489064226602,False,11.7429496193,169.280970366,-99.9628100052,-244.498262431,-99.2218599782,-244.494873166
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,42.5697630644,84.2767614126,,,,,-61.6633437886,-249.512230902,-61.3762846462,-248.830652086,-60.9234044069,-249.422752841,164,61.0989227295,423,404,2123,2145,2288,2315,2133.76773379,2301.96108754,8.27919297599,9.65358425245,-0.324436224687,2.34218363321e-05,2.79990409443e-05,-1.68249614104e-07,3.11870503426,2.86469125748,-1.35024988651,0.120944000781,0.103725075722,0.00812933593988,415832.5,416485.75,18445.890625,28447.890625,2134,2302,2134,2302,0,2134.04020616,2301.45307799,2133.97,2301.65,2133.72581775,2301.80828295,3611.37956018,1019.36659574,3611.95149404,1019.2944393,3611.74929482,1019.34926406,3611.47983945,1019.24391622,164,-61.6768714807,-249.456135886,0.0577031127617,False,42.736866734,84.3127955877,-61.3922306234,-248.773543609,-60.9372539865,-249.364034994
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,121.353446245,68.741594553,,,,,-53.3311691152,-234.616216782,-53.8644749648,-234.107355459,-53.1475998326,-233.904431284,167,61.0989227295,424,399,2260,2283,2302,2329,2271.60939913,2316.15121929,8.38484255555,9.74369406186,-0.406144494664,2.65328451959e-05,3.06259912679e-05,-1.54976234339e-06,3.13940000534,2.87623095512,-1.301404953,0.119504109025,0.102838113904,0.00996253266931,396957.9375,397505.5625,18077.609375,28874.3613281,2272,2316,2272,2316,0,2271.83753579,2315.79193852,2271.78,2315.89,2271.74250735,2316.02885214,3679.65678424,1139.94812508,3680.08180019,1139.92597895,3679.97193651,1139.93499861,3679.8336346,1139.98574776,167,-53.378075169,-234.598040157,0.0503047472672,False,121.591663641,68.6300072854,-53.912504356,-234.090358742,-53.1960794596,-233.885850688
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,90.7555782795,133.543002605,,,,,-36.2132555961,-242.02685096,-36.9386519246,-241.814105217,-36.3931067376,-241.298784254,142,61.0989227295,429,412,2292,2315,2154,2178,2303.92559502,2165.34779017,8.14402595287,9.30173559453,-0.378846964741,2.27502291861e-05,2.3573470369e-05,-1.39797593904e-06,3.06833648682,2.83391475677,-1.28103840351,0.123022474349,0.107710890472,0.0100210737437,441155.4375,441660.0625,20726.8339844,35118.8359375,2304,2165,2304,2165,0,2304.10466043,2165.05195759,2304.08,2165.14,2304.0536923,2165.44880473,3821.30358864,1078.93834264,3821.6484603,1078.91294814,3821.5595344,1078.9429871,3821.29544633,1079.10127379,142,-36.2075638689,-242.016215008,0.0120631359754,False,90.7950850935,133.471716126,-36.9328420844,-241.803066949,-36.3870111534,-241.288048657
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,56.6561937332,130.657074451,,,,,-7.47295660503,-242.258366244,-7.94225397218,-241.678817468,-7.18944576895,-241.567126557,117,61.0989227295,443,423,2428,2450,1959,1984,2439.03860799,1970.77698527,8.11686232358,9.56246292082,-0.243222286878,2.26007193198e-05,2.6022504718e-05,-1.05204398201e-06,3.09875583649,2.84201288223,-1.40849745274,0.12329428643,0.104655332863,0.00627200724557,444869.1875,445503.0,19604.5097656,30668.3222656,2439,1971,2439,1971,0,2439.23189731,1970.52215602,2439.2,1970.64,2439.11024838,1970.90375729,4058.172193,1076.37150333,4058.49187985,1076.38145452,4058.38049716,1076.42291012,4058.11035197,1076.50333343,117,-7.49138203528,-242.243689488,0.0235563930206,False,56.8394517826,130.601049081,-7.96196520719,-241.665184276,-7.20940688397,-241.551821933
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,168.175030947,40.9179085493,,,,,5.83835785924,-232.511901477,5.21391386477,-232.115307511,5.87729554514,-231.770781807,107,61.0989227295,440,419,2556,2579,1914,1939,2567.73381083,1926.32787223,8.23978069445,9.35973786236,-0.211762845942,2.24934075185e-05,2.38351402873e-05,-8.21693919201e-07,3.0656876564,2.86375236511,-1.39002621174,0.121433064342,0.106902755797,0.0054948143661,451663.65625,452144.15625,21266.0625,35101.1875,2568,1926,2568,1926,0,2567.89376766,1926.11792463,2567.85,1926.19,2567.74561197,1926.4575844,4168.95126931,1155.53067926,4169.21506304,1155.53945695,4169.12583052,1155.54390167,4168.85236992,1155.61543435,107,5.91281544851,-232.513356535,0.0744718053682,False,167.742658199,41.2589039779,5.28900474989,-232.115767189,5.95293504804,-231.772299907
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,221.540486813,103.880978823,,,,,21.1444944149,-259.08118593,21.1356990142,-259.819304591,20.4909247051,-259.434827801,82,61.0989227295,426,407,2453,2475,1688,1712,2464.01987211,1699.24554055,8.11678633416,9.12890627105,-0.144315993222,2.21437511363e-05,2.33524282748e-05,-4.2158394305e-07,3.02474498749,2.84545445442,-1.43189549446,0.123236104846,0.109572947025,0.00389640126377,441178.96875,441703.03125,20514.4707031,34342.03125,2464,1699,2464,1699,0,2464.22769391,1699.06497504,2464.19,1699.14,2463.88266161,1699.28092811,4293.98197311,939.451319872,4294.24954159,939.516134287,4294.16803424,939.530135961,4293.87364812,939.359970562,82,21.1454488599,-259.041785023,0.0394124654825,False,221.265174158,104.037553565,21.135123826,-259.779883872,20.491147678,-259.394071699
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,57.3969876766,165.353593826,,,,,52.7591272533,-245.649956343,52.0644559438,-245.394180525,52.6644153923,-244.918757143,65,61.0989227295,419,402,2692,2715,1538,1562,2703.46733948,1549.87463116,7.69573714645,8.95395474151,-0.157088766227,2.23027877739e-05,2.47905246281e-05,-8.86582582858e-07,2.99554181099,2.77063560486,-1.44844794273,0.129988625646,0.111722506583,0.00456105777994,426541.78125,427110.8125,19746.9941406,29516.2441406,2704,1550,2704,1550,0,2703.45133557,1549.76008525,2703.57,1549.82,2703.46761881,1549.97354886,4554.44117913,1048.11483811,4554.52528128,1048.03544213,4554.54675873,1048.16374094,4554.36070795,1048.17236356,65,52.6904276083,-245.686882526,0.0779947704591,False,57.9230604419,165.393622419,51.9932630967,-245.437982664,52.5884959965,-244.956654785
