,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,194.618768692,73.5663467646,,,,,-161.947519574,-244.948924857,-162.609664027,-245.301399467,-162.586017804,-244.560597179,4,61.1685295105,367,347,3417,3438,756,778,3427.04034914,767.180724155,7.06557527999,7.8639885076,0.163912525391,2.30738005562e-05,2.41272443017e-05,6.06161462005e-07,2.81004071236,2.65202450752,1.37599277496,0.141599759459,0.127223446965,-0.00590285053477,373208.84375,373774.28125,19583.4003906,33450.4023438,3427,767,3427,767,0,3427.01959992,767.137393496,3427.04,767.186,3427.03786394,767.087775328,2769.30357569,1075.27635008,2769.27092308,1075.24110971,2769.30487071,1075.2815729,2769.27367071,1075.18830831,4,-161.941541866,-244.911638857,0.0377621344556,False,194.576653314,73.4649512464,-162.604567097,-245.262453865,-162.579065435,-244.521713128
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,56.0622239113,87.5001758337,,,,,-108.551635334,-244.942451318,-108.462154306,-244.203101715,-107.857583239,-244.658852382,7,61.1685295105,391,368,3835,3857,882,904,3846.06677558,893.307702326,6.95421827912,7.95663962204,0.23561678478,2.22290370655e-05,2.3263118802e-05,1.02740725009e-06,2.83006334305,2.62708950043,1.35107684135,0.143942028284,0.125807419419,-0.00852499529719,405122.84375,405559.96875,21546.3789062,36342.1289062,3846,893,3846,893,0,3846.01881619,893.278643667,3846.05,893.325,3846.1740567,893.171624936,3206.88540149,1071.62855519,3206.83098708,1071.61500599,3206.87372822,1071.65068178,3206.9475626,1071.46680757,7,-108.550147153,-244.850321337,0.0921419991556,False,56.6430202964,87.1207061244,-108.463264609,-244.11066188,-107.857095855,-244.564285388
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0157801807,170.01208663,,,,,-99.5894566633,-245.193726544,-99.921268437,-244.531270774,-99.1803714539,-244.540762349,8,61.1685295105,400,374,3907,3929,901,924,3917.47020611,912.611407992,7.00666540306,8.31906801437,0.220197713383,1.89494861977e-05,2.20448151875e-05,3.39395149903e-07,2.89050650597,2.64020943642,1.40891778469,0.142840057611,0.120305851102,-0.00756167760119,437218.4375,437630.78125,20836.9375,30833.9980469,3917,913,3917,913,0,3917.43511564,912.457162914,3917.44,912.614,3917.5309875,912.491954133,3280.80243201,1068.91644463,3280.723229,1068.77951483,3280.77162368,1068.92834342,3280.82510386,1068.78434774,8,-99.55921163,-245.11757473,0.0819381525804,False,13.2216038757,168.307013835,-99.9082593356,-244.464036361,-99.1673679087,-244.454120552
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,153.948841095,79.4567406178,,,,,-86.4127619646,-236.836451669,-87.1478861651,-236.755550222,-86.7094143618,-236.152701739,9,61.1685295105,404,381,3990,4012,997,1020,4000.59309892,1008.57077626,7.24910324952,8.16553633028,0.149443173078,2.06796189167e-05,2.12000160503e-05,4.36659821619e-07,2.86169362068,2.68800091743,1.41316461563,0.138000160456,0.122512154281,-0.00505127431825,436167.59375,436649.1875,20421.5859375,28630.6621094,4001,1009,4000,1008,0,4000.33889665,1008.40548932,4000.55,1008.55,4000.67259925,1008.49805531,3388.61832316,1135.9488941,3388.32657012,1135.86631851,3388.57631133,1135.94392768,3388.67271619,1135.85588852,9,-86.4288212107,-236.792747218,0.04656155513,False,154.266392142,79.0052238396,-87.1637542428,-236.710127168,-86.7238740934,-236.108305542
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,120.994534492,66.5076738596,,,,,-52.6755323268,-234.50779599,-53.1852723192,-233.975329921,-52.4599512097,-233.805043502,16,61.1685295105,415,397,4250,4273,1096,1119,4260.95922885,1107.91109071,7.5377009805,8.86949683952,0.207479023143,2.3379553888e-05,2.50848051095e-05,3.12829667814e-07,2.9834663868,2.73973107338,1.41977405548,0.13275192678,0.112818606198,-0.00621077837422,417163.5625,417743.71875,21041.5273438,34545.5273438,4261,1108,4261,1108,0,4260.85529219,1107.82197912,4260.87,1107.87,4260.95030812,1107.68239975,3666.72534096,1153.71139236,3666.59967358,1153.65706541,3666.63061173,1153.70183269,3666.64908261,1153.49560589,16,-52.6784263979,-234.436073465,0.0717808901597,False,121.577314658,65.7751960422,-53.186773469,-233.902277409,-52.4610099254,-233.733886628
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,89.4311892986,131.916371584,,,,,-35.6726465102,-241.697374511,-36.386128269,-241.447565856,-35.8147766431,-240.961014146,13,61.1685295105,426,401,4402,4424,1081,1104,4412.62107427,1092.9558853,7.48208990758,9.01270828224,0.0504251488579,2.1970114692e-05,2.44120944431e-05,-4.49171926313e-07,3.00239372253,2.73503756523,1.53789961338,0.13365752995,0.110958620906,-0.00149559951387,437323.9375,437820.1875,20907.2460938,31536.0585938,4413,1093,4413,1093,1,4412.37808139,1092.88061014,4412.56,1092.94,4412.59073369,1092.76591151,3807.15186424,1094.50526868,3806.89747894,1094.50534551,3807.09229837,1094.50270256,3807.0666152,1094.33280652,13,-35.6472317327,-241.633872873,0.06839860322,False,89.756410562,131.460333946,-36.3601412751,-241.382435866,-35.787680256,-240.89718992
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,128.566024303,69.3730723858,,,,,-10.4279684806,-234.246046338,-10.9960840564,-233.762971297,-10.2767799454,-233.514381984,26,61.1685295105,430,413,4583,4606,1200,1224,4593.82057244,1211.89561281,7.47109348103,9.04232402355,0.177093787219,2.204716827e-05,2.54472098219e-05,4.19251916289e-07,3.01032185555,2.72972178459,1.45993900299,0.133911386132,0.110642403364,-0.00524530513212,437314.625,437933.1875,21819.0917969,34842.46875,4594,1212,4594,1212,0,4593.68846149,1211.7694846,4593.74,1211.83,4593.79614191,1211.93451598,4015.45005873,1154.43672194,4015.28651709,1154.35538462,4015.34877703,1154.39619429,4015.43824755,1154.48111566,26,-10.4119599462,-234.215437401,0.0345424401309,False,128.75790231,69.0476453323,-10.9789479943,-233.73103947,-10.2590664083,-233.484127436
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,314.105172157,127.232022285,,,,,19.7699754592,-259.753926665,20.4658787351,-259.503056766,20.332084146,-260.238496921,12,61.1685295105,409,385,4882,4905,1075,1098,4892.95308143,1086.99958307,7.18991367678,8.57189124799,0.222940391429,1.98947378342e-05,2.20810076979e-05,1.21070804786e-07,2.93376302719,2.67485308647,1.41474854946,0.139195978642,0.11675452441,-0.00724050402641,442694.0,443150.59375,23530.0625,39047.8125,4893,1087,4893,1087,0,4892.76243943,1086.94751664,4892.8,1087.0,4892.90602287,1086.90340856,4264.16539838,946.542623889,4263.96788917,946.549361737,4264.02102852,946.589620861,4264.09196476,946.46470375,12,19.7997741754,-259.710389625,0.0527582922599,False,314.322397707,127.273850356,20.4945360745,-259.456375886,20.3640680155,-260.192413453
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,121.85788393,113.375912905,,,,,27.6725108624,-240.819901729,26.9344249701,-240.808688718,27.3210116125,-240.165177195,31,61.1685295105,428,402,4899,4922,1241,1266,4910.05446449,1253.51542795,7.32517828221,9.07504010595,0.173236694714,2.06813875098e-05,2.41533974753e-05,5.18650381796e-07,3.01529860497,2.70336699486,1.47306025028,0.136577099562,0.110242120922,-0.00521433865651,448288.0625,448742.25,22417.8867188,36157.7617188,4910,1253,4910,1253,0,4909.89963788,1253.45997845,4909.92,1253.46,4910.01088763,1253.47767533,4329.82112547,1100.52089962,4329.65682242,1100.51379775,4329.68085472,1100.50632666,4329.76832178,1100.4977485,31,27.6978548712,-240.782339648,0.0453125670217,False,121.843975554,113.205147046,26.9598089543,-240.76874772,27.3484677342,-240.126485574
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,57.0359784365,162.753267288,,,,,53.3085404587,-245.22007799,52.6280106996,-244.928755583,53.2517303242,-244.484962206,36,61.1685295105,415,390,5111,5133,1269,1293,5121.80932967,1281.33064465,7.1909164831,8.98687015764,0.268139368647,2.12975371244e-05,2.49304945709e-05,3.2406337072e-07,3.00433850288,2.67427325249,1.42570865154,0.139219224453,0.111397385597,-0.00830771028996,428410.4375,428902.0625,21149.8046875,32522.1796875,5122,1281,5122,1281,0,5121.48673988,1281.18946655,5121.64,1281.26,5121.79291218,1281.33549584,4540.31261369,1064.36647262,4539.96268292,1064.3271803,4540.13182295,1064.35305819,4540.29836982,1064.37596896,36,53.2399316132,-245.235833275,0.070394621194,False,57.815426257,162.612079896,52.556198888,-244.952109715,53.1749361698,-244.501395939
