,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,346.397058964,91.1904287338,,,,,-133.323808902,-262.482955356,-132.608134835,-262.258268337,-132.767619156,-262.982085942,3,61.209854126,383,362,3233,3255,806,828,3243.83486997,817.302772061,7.29422977458,7.91378351344,-0.0801610410964,2.46951593296e-05,2.53025936937e-05,-5.82609472884e-07,2.81495785713,2.69889354706,-1.4441883564,0.137109935284,0.126375883818,0.00277765351348,378888.875,379444.1875,19692.7890625,32342.9765625,3244,817,3244,817,0,3243.84632441,817.257304869,3243.86,817.307,3243.58908095,816.974700917,3002.8473795,924.906852189,3002.85384758,924.860412618,3002.86834195,924.909076217,3002.56753898,924.607298857,3,-133.291718482,-262.413924555,0.0761252029291,False,346.53354726,91.351957591,-132.577222773,-262.185518099,-132.732940103,-262.910155448
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,100.871829987,113.275737762,,,,,-123.922331734,-238.997953566,-124.589895468,-238.66779701,-123.959097694,-238.249097818,17,61.209854126,393,378,3288,3310,1002,1025,3298.62817856,1014.02685226,7.48138766494,8.26456607896,-0.039683012922,2.32085092997e-05,2.35924987696e-05,-5.38520383082e-07,2.87516474724,2.73484587669,-1.52029955387,0.133668452501,0.121001571417,0.00128364074044,402126.9375,402686.0,19907.1269531,31177.6894531,3299,1014,3299,1014,0,3298.57285057,1014.00760817,3298.66,1014.05,3298.60830223,1013.74051131,3078.60277655,1114.54806663,3078.54569129,1114.53492147,3078.63462606,1114.56320654,3078.55203746,1114.26555689,17,-123.918280826,-238.944351188,0.0537552299904,False,101.228584897,112.85815119,-124.585493653,-238.613486058,-123.954251695,-238.195456828
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0157801807,170.01208663,,,,,-99.5894566633,-245.193726544,-99.921268437,-244.531270774,-99.1803714539,-244.540762349,14,61.209854126,406,387,3492,3515,972,995,3503.37693257,984.101467751,7.10908230872,8.61160339647,0.0539220565029,2.10568502001e-05,2.29046415262e-05,5.0212775229e-07,2.93488264084,2.66592383385,1.53497004509,0.140671819448,0.11612790823,-0.00176164950244,428604.53125,429207.3125,21222.3417969,35079.78125,3503,984,3503,984,0,3503.41015142,984.053664173,3503.4,984.112,3503.35442243,983.920370335,3278.91203942,1062.64642779,3278.93989138,1062.59531084,3278.93964781,1062.65395573,3278.87006835,1062.46882878,14,-99.5610380275,-245.142359011,0.0587047043784,False,12.2318564707,168.805294499,-99.9044670966,-244.48585069,-99.163517872,-244.482290322
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,227.283761501,151.148775816,,,,,-79.7320141763,-261.091917396,-79.1760093608,-261.579576374,-79.8808500351,-261.822235476,4,61.209854126,399,380,3669,3691,861,883,3680.22109272,872.191050865,7.61086497884,8.09284655846,0.136300108446,2.11370890459e-05,2.22848510075e-05,7.78032990067e-08,2.85109114647,2.75226998329,1.31343245506,0.131430745125,0.123603194952,-0.00442712614313,423301.0625,423718.21875,21430.4804688,36664.8554688,3680,872,3680,872,0,3680.17919481,872.156385463,3680.22,872.206,3680.24268308,871.983065655,3442.61048571,932.260013349,3442.56508326,932.230084391,3442.61344704,932.275029063,3442.60944727,932.050913103,4,-79.7056187561,-261.071278725,0.0335063119239,False,227.099266477,151.376906731,-79.1492427058,-261.558514114,-79.8538983689,-261.801709946
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,260.146872997,138.823735714,,,,,-53.5023348532,-261.59083136,-52.7896009134,-261.778888017,-53.3193534241,-262.302768207,5,61.209854126,383,367,3885,3906,879,901,3895.39897891,890.531038482,6.99812084976,8.04156424826,0.197038167445,2.11598754517e-05,2.23813894238e-05,6.25348610681e-07,2.84209990501,2.63858914375,1.39024198055,0.142994150519,0.124439768493,-0.0070074191317,405977.09375,406584.09375,19551.9589844,30520.3339844,3895,890,3895,890,0,3895.34239704,890.57518892,3895.38,890.533,3895.47155765,890.414524467,3658.50952793,927.212101405,3658.45805486,927.262114319,3658.49387389,927.215429891,3658.56907491,927.088418964,5,-53.4687752563,-261.549900708,0.0529298103113,False,260.061584463,139.08382338,-52.7554709072,-261.73578207,-53.2836226907,-262.261275999
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,238.258459568,127.025620937,,,,,-38.5791927527,-262.622618626,-38.1494965487,-263.244568589,-38.897781219,-263.301536111,6,61.209854126,391,375,4008,4029,883,906,4018.35312092,894.744603868,7.03903823778,8.18606715243,0.139879240988,1.98163293744e-05,2.2259788206e-05,3.5500296775e-07,2.86406683922,2.64994835854,1.45118248463,0.142113119364,0.122200280428,-0.00485670939088,421653.25,422212.8125,21330.3242188,34400.5117188,4018,895,4018,895,0,4018.28790466,894.683575728,4018.32,894.753,4018.40668947,894.61463317,3781.19781721,918.09843879,3781.12638108,918.044824669,3781.17046428,918.10972918,3781.23700969,917.963435381,6,-38.5708380105,-262.608461885,0.0164382191781,False,238.127883214,127.153411676,-38.141172045,-263.230432738,-38.8894594841,-263.287363879
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,233.519554138,108.115779161,,,,,-21.3930276431,-261.672037985,-21.2212016874,-262.397705019,-21.9480625506,-262.17216492,8,61.209854126,418,404,4147,4170,905,929,4158.18289427,917.320670653,7.57731976088,8.53452233679,0.150028310614,2.2714067477e-05,2.27568828834e-05,2.0184980703e-07,2.92531824112,2.74851894379,1.41891109943,0.132018730044,0.117211967707,-0.00464151287451,434189.03125,434744.375,22301.0839844,37494.2734375,4158,917,4158,917,0,4158.08766533,917.311151486,4158.13,917.344,4158.22685427,917.199465895,3922.64933247,925.413706185,3922.55363262,925.414545781,3922.59571804,925.442633846,3922.6799212,925.288456817,8,-21.4021980003,-261.646833922,0.0268205197749,False,233.341924768,108.198086501,-21.231579562,-262.372785815,-21.9580641921,-262.146036762
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,263.940439224,27.4646669626,,,,,-9.70565967285,-256.487122436,-10.1822243678,-257.052899041,-10.4349089664,-256.349390898,11,61.209854126,419,402,4239,4261,957,981,4249.46153384,969.209454818,7.38394975818,8.85743924248,0.216485004615,2.15586743586e-05,2.42372565844e-05,4.65288286051e-07,2.98137331009,2.71160507202,1.42789840698,0.135525986552,0.112980403006,-0.00662479130551,433488.40625,434064.3125,21204.0410156,34164.8515625,4249,969,4249,969,0,4249.39397855,969.183796633,4249.4,969.234,4249.49571016,969.18629796,4019.00606491,967.122411238,4018.93613018,967.104212516,4018.94601525,967.153829549,4019.03753526,967.095692748,11,-9.71559436665,-256.479407223,0.0125786584845,False,264.052414331,27.2583961824,-10.1930895539,-257.044398747,-10.4446159983,-256.340475695
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,165.022609234,98.7390983105,,,,,21.1411366592,-244.3777186,20.4873105978,-244.720367104,20.519627044,-243.970359132,24,61.209854126,426,398,4481,4504,1082,1106,4492.05487796,1094.10119705,7.52051943427,8.86966900426,0.156265109211,2.1162205694e-05,2.31250162284e-05,3.65202111828e-07,2.9811964035,2.73909783363,1.45697891712,0.133018240333,0.112785063684,-0.00468700891361,448757.5,449234.9375,23102.1464844,39463.7070312,4492,1094,4492,1094,0,4491.92014965,1094.03218365,4491.94,1094.08,4492.01510295,1093.90998278,4273.68754989,1065.03471432,4273.5461458,1064.98068237,4273.57579448,1065.0295623,4273.62732075,1064.84892574,24,21.1394628868,-244.40321794,0.0255542139461,False,165.024243465,98.8401081093,20.486251721,-244.747037208,20.5172244944,-243.996972544
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,17.8989869356,18.3106322587,,,,,66.056479568,-271.360599424,66.7174927096,-271.693842765,66.0672814461,-272.097827968,7,61.209854126,407,385,4872,4895,905,928,4883.19749621,916.672582271,7.30697932379,8.44993664044,0.1401972793,2.37836604086e-05,2.53355161149e-05,2.57773427519e-07,2.90979075432,2.70000624657,1.45051002502,0.136899039149,0.118381768465,-0.00454272562638,407486.53125,408101.96875,21291.8046875,34421.4296875,4883,917,4883,917,0,4883.01893092,916.536210397,4883.06,916.663,4883.15111419,916.70542579,4643.33809639,846.32958264,4643.14582508,846.213330351,4643.2038294,846.334581051,4643.29553999,846.367251476,7,66.1367944248,-271.381891172,0.0830891975271,False,19.5156830919,16.1179797272,66.7944243519,-271.721762289,66.1401850137,-272.11919105
