,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,148.291890621,37.243655026,,,,,-143.423057106,-231.789560696,-143.857348328,-231.177952355,-143.119608549,-231.106627793,535,62.0563583374,354,335,5145,5165,5043,5065,5154.5855954,5052.92655502,6.87127642878,7.68248038442,-0.140021663755,2.73794583976e-05,3.05460171605e-05,-1.3269537714e-06,2.77596282959,2.61682772636,-1.40459156036,0.145587444305,0.13021466136,0.00530698290095,334902.0625,335398.46875,18596.6699219,30166.3574219,5154,5052,5154,5052,0,5154.26127277,5052.4125403,5154.35,5052.47,5154.69220576,5052.99362701,2950.73960576,1202.43155754,2951.09650067,1202.92351518,2951.00829509,1202.86801243,2950.62887982,1202.37152266,535,-143.429719938,-231.762883275,0.0274968740273,False,148.641283935,36.7650828331,-143.862631127,-231.150297339,-143.124732415,-231.080636262
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,293.859686852,87.3117506504,,,,,-124.911953222,-268.567552398,-124.335571637,-269.039176144,-125.044278023,-269.305540754,554,62.0563583374,371,353,4972,4993,5332,5354,4981.77786949,5341.93755685,7.18165888209,7.63102711358,-0.172908933724,2.84415493896e-05,3.05375650735e-05,-6.11815751983e-07,2.77305912971,2.66886281967,-1.24284362793,0.139319598675,0.131115481257,0.00631359405816,348941.375,349506.21875,18627.59375,28813.6132812,4982,5341,4981,5341,0,4981.32140943,5341.3357659,4981.57,5341.44,4981.74171441,5342.00615967,3104.48925351,902.846986622,3104.98368732,903.417988672,3104.72928831,903.326171663,3104.52089495,902.77618862,554,-124.883008906,-268.539615242,0.0402275788797,False,293.737054533,87.585470357,-124.305385668,-269.009717448,-125.013387194,-269.277949968
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0138295442,170.011078119,,,,,-99.5889644072,-245.193771,-99.9207419667,-244.531298093,-99.1798454748,-244.540827934,542,62.0563583374,382,363,4777,4799,5131,5153,4787.59942025,5140.86951915,7.27452942722,7.93269052213,0.0483677390406,2.34223640886e-05,2.54773177569e-05,2.69195922484e-07,2.81713080406,2.69647812843,1.49782955647,0.13747151196,0.12606574595,-0.00167640123982,392177.375,392702.3125,21327.2402344,34914.6757812,4787,5140,4787,5140,0,4787.34448685,5140.29185081,4787.4,5140.4,4787.58247628,5141.1281565,3311.26806629,1090.93246857,3311.55983506,1091.49243529,3311.49598926,1091.38682789,3311.26824353,1090.67327685,542,-99.5675552854,-245.124557802,0.0724487215942,False,12.9534384118,168.473571588,-99.9154434649,-244.470401463,-99.1745356185,-244.461799558
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,265.046110153,124.896858931,,,,,-78.9720154837,-264.370796586,-78.3298822538,-264.737699229,-78.9721257103,-265.116126446,552,62.0563583374,378,361,4597,4619,5277,5299,4607.83270002,5286.73431746,7.36295491297,7.83204373262,-0.149736716339,2.65183947741e-05,2.89814230163e-05,-7.16723405947e-07,2.80637955666,2.70540809631,-1.28670227528,0.135867863894,0.127730250359,0.00519517203793,364585.625,365106.0,20008.3769531,31977.8164062,4608,5286,4608,5286,0,4607.55902202,5286.1173089,4607.69,5286.25,4607.80078415,5286.86256802,3481.22225755,933.744091256,3481.53527658,934.342103216,3481.39787032,934.216083836,3481.24581004,933.614044694,552,-78.9569578691,-264.362839768,0.0170306403664,False,265.047082207,124.964415075,-78.3143862673,-264.72897413,-78.9561766494,-265.108169226
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,29.5857900381,108.103237152,,,,,-43.5335870848,-247.492467219,-43.4557385793,-246.759463409,-42.8576125828,-247.203685728,541,62.0563583374,388,372,4315,4337,5122,5145,4326.02050394,5132.18620203,7.51474811243,7.84967850911,0.102901071708,2.4487617869e-05,2.57326117521e-05,3.74565253681e-07,2.80691409111,2.73599338531,1.29530346394,0.133095547557,0.127416625619,-0.00348948687315,392222.28125,392834.9375,21267.1992188,34624.953125,4326,5132,4326,5132,0,4325.8008733,5131.53838363,4325.85,5131.72,4325.97456932,5132.32844707,3772.44188738,1069.73806555,3772.70296535,1070.37031914,3772.63851269,1070.18983792,3772.47852396,1069.59314695,541,-43.5408344424,-247.429511422,0.0633715748419,False,29.9641259519,107.975337109,-43.466190579,-246.696174345,-42.8661286375,-247.137778062
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,304.820501804,87.14012146,,,,,-32.1855546125,-268.64062823,-31.5223708739,-269.003461406,-32.165428831,-269.390309839,553,62.0563583374,375,364,4211,4232,5288,5310,4221.31202945,5298.0301997,7.33869842081,7.79878304425,0.0752179783546,2.58204656799e-05,2.78626408707e-05,4.90456268706e-07,2.79477524757,2.70679020882,1.41278791428,0.136277422309,0.128237813711,-0.0026287464425,367025.90625,367627.46875,19854.4375,32207.1269531,4221,5297,4221,5297,0,4221.10049466,5297.52181672,4221.17,5297.55,4221.341465,5298.16415526,3866.20259513,897.467853745,3866.44657413,897.961487695,3866.37865804,897.941758141,3866.16455566,897.336082959,553,-32.1640824488,-268.61389751,0.034286808337,False,304.732536462,87.3592171709,-31.5000700473,-268.975211937,-32.1422409578,-269.363531094
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,237.366013527,39.9642840028,,,,,-31.7426601275,-250.619955869,-32.3220693941,-251.089425468,-32.4339840487,-250.336650494,543,62.0563583374,387,369,4217,4239,5142,5164,4227.20688929,5152.16151673,7.48370202245,7.97272932408,0.08105066913,2.5454244964e-05,2.68134305828e-05,4.0023464193e-07,2.82591795921,2.73324322701,1.4107568264,0.133638426661,0.125441372395,-0.00271713314578,383114.5,383706.9375,20656.7714844,34147.2109375,4227,5152,4227,5152,0,4226.97193664,5151.47755304,4227.02,5151.69,4227.2268815,5152.18460743,3869.7563252,1043.41233993,3870.03503132,1044.07967192,3869.97269614,1043.86892145,3869.73488113,1043.3905909,543,-31.7291063182,-250.62521945,0.014539980709,False,237.220705464,40.1947552537,-32.3078171356,-251.095549751,-32.4208505744,-250.342941957
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,308.435432911,90.1463520527,,,,,13.9451403497,-268.152700125,14.6264212553,-268.440924697,14.0289131403,-268.89009868,550,62.0563583374,364,350,3832,3853,5261,5283,3842.42435837,5270.41657766,7.24119294426,7.51330240726,0.201015822337,2.50799339355e-05,2.74174056975e-05,1.00958263453e-06,2.76043081284,2.67105174065,1.08290314674,0.13820143044,0.13319619,-0.00739506399259,362131.59375,362755.34375,19916.3535156,34245.1015625,3842,5270,3842,5270,0,3842.28912685,5269.80066984,3842.34,5269.94,3842.38124651,5270.54127116,4246.0829764,900.513399644,4246.25776773,901.119269271,4246.19870708,900.988427084,4246.11793154,900.386178424,550,13.9591346963,-268.140268062,0.018718919328,False,308.425768649,90.2308168479,14.640791303,-268.427602965,14.0438701006,-268.877556621
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,276.779015064,112.567913532,,,,,33.9481033235,-265.424259278,34.6072325515,-265.756592209,33.9784825349,-266.166750384,549,62.0563583374,365,346,3669,3691,5229,5250,3679.33429538,5238.01808441,7.01684513706,7.38296514457,0.10600433479,2.42060177458e-05,2.48974969074e-05,4.66611349012e-07,2.72239637375,2.64355230331,1.30835294724,0.142545104027,0.135476320982,-0.00409331452101,373703.9375,374194.65625,20534.125,33102.625,3679,5237,3679,5237,0,3679.13472554,5237.53463914,3679.21,5237.55,3679.28892118,5238.09708225,4410.92729044,922.29373795,4411.15771634,922.763260437,4411.07735784,922.750825825,4410.96745924,922.211970327,549,33.9705322038,-265.450848545,0.0347856836814,False,277.073608933,112.355110502,34.6301351718,-265.782240218,34.0019713044,-266.193295527
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,179.971965551,98.9087641239,,,,,42.0689144492,-246.601936062,41.4693962615,-247.036179589,41.4090119185,-246.273072478,537,62.0563583374,352,341,3612,3633,5072,5093,3622.00306797,5081.26036176,6.9831065579,7.34874640292,0.0272023915644,2.47815586588e-05,2.58016253447e-05,-4.86316320057e-07,2.71122837067,2.64217591286,1.49694144726,0.143204808235,0.136079594493,-0.00106018444058,354360.21875,354932.40625,19789.4003906,33508.5234375,3622,5081,3622,5081,0,3621.87761078,5080.65206635,3621.92,5080.79,3621.96570367,5081.31929353,4478.27908678,1075.01436124,4478.44363181,1075.6132667,4478.38851358,1075.4736844,4478.31256052,1074.95313581,537,42.0637637797,-246.644704538,0.0430775108734,False,180.051642509,99.0025463269,41.4655629808,-247.080761073,41.402868662,-246.317840269
