,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,71.4054948092,107.470654249,,,,,-138.538916997,-240.331646498,-138.899351777,-239.67380123,-138.158318182,-239.688511273,7,61.0054397583,405,382,4816,4837,902,925,4826.30799764,914.105289325,7.08576624008,8.68672193435,0.27988169135,2.22670746775e-05,2.62494427515e-05,1.15072078548e-06,2.95537495613,2.65296959877,1.40261781216,0.141307830811,0.11526491493,-0.00910573080182,406903.96875,407347.46875,21687.3476562,36897.6601562,4826,914,4826,914,0,4826.16853708,914.041617544,4826.21,914.102,4826.2887472,914.173897229,2954.60024622,1116.48567464,2954.4601678,1116.54797534,2954.53449436,1116.55579346,2954.63889235,1116.54554199,7,-138.57497948,-240.30220308,0.0465555317294,False,71.642810554,107.415257194,-138.937501151,-239.645505535,-138.196424586,-239.657862667
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,304.119050503,62.8126090765,,,,,-127.723647475,-270.564697536,-127.280985507,-271.163609109,-128.03343722,-271.247461756,4,61.0054397583,417,403,5060,5082,807,831,5070.61075896,819.402938686,7.19770662454,8.55443917205,0.304514109169,2.1678196521e-05,2.40564799571e-05,6.05445493437e-07,2.93592429161,2.67067289352,1.35982966423,0.139142692089,0.117074683309,-0.00990618113428,430661.25,431216.09375,21137.7265625,32301.9765625,5070,819,5070,819,0,5070.52499458,819.39292998,5070.48,819.414,5070.36417645,820.945773125,3045.48014681,870.735358099,3045.41583844,870.792978737,3045.40277374,870.840210237,3046.47262525,871.942059209,4,-127.674250805,-270.529084121,0.0608961933395,False,303.86122104,63.3439661504,-127.228734714,-271.125875627,-127.980777545,-271.213319478
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0167645514,170.01309514,,,,,-99.5898300772,-245.193703629,-99.9216648925,-244.5312594,-99.1807675797,-244.540725206,22,61.0054397583,449,425,5059,5082,1114,1138,5070.31744989,1126.37926362,7.68445992044,8.87181006485,0.377160127467,2.14672673012e-05,2.18544478954e-05,4.07271161761e-07,2.9969124794,2.75223278999,1.28781139851,0.130404859781,0.112952247262,-0.0110875936225,475966.96875,476482.25,24923.6835938,41874.4960938,5070,1126,5070,1126,0,5070.12591199,1126.30825308,5070.17,1126.36,5070.28443342,1126.32678402,3275.25723717,1074.29625524,3275.07716487,1074.39270851,3275.14958693,1074.39148003,3275.19605195,1074.28622704,22,-99.5467271464,-245.174434191,0.0472141279481,False,10.8785832781,169.416635563,-99.8816264299,-244.513533918,-99.1406932234,-244.519568249
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,108.500279188,74.263946414,,,,,-71.6711430351,-235.66292934,-72.0747863393,-235.043232062,-71.3306022052,-234.999944759,38,61.0054397583,438,416,5154,5177,1337,1361,5165.15947631,1348.55519698,7.39785483333,8.99424370722,0.319947008339,1.98842396425e-05,2.2320242055e-05,8.39148054197e-07,3.00931549072,2.70852708817,1.3801817894,0.135382607579,0.11135353148,-0.00963177345693,471730.03125,472259.375,24233.7929688,39452.2929688,5165,1348,5165,1348,0,5164.96952992,1348.46876411,5165.0,1348.47,5165.14193248,1348.57650161,3504.52375715,1150.41470345,3504.33318542,1150.49974869,3504.35699404,1150.47556499,3504.52809648,1150.4419586,38,-71.6736280102,-235.656584789,0.00681384099412,False,108.552553801,74.2128787487,-72.0772843684,-235.036896013,-71.3331011464,-234.993593034
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,139.55344677,143.788343668,,,,,-64.9288596394,-251.084712349,-65.4066997917,-251.645982127,-65.6498992974,-250.941750506,34,61.0054397583,418,401,5285,5308,1295,1319,5296.24981042,1307.03388337,7.29420143251,8.91677325331,0.304110689764,2.00490229733e-05,2.31552432481e-05,9.28184381834e-07,2.99531269073,2.69055318832,1.39147663116,0.137290418148,0.112307883799,-0.00936470646411,445376.21875,446081.75,23584.609375,40246.546875,5296,1307,5296,1307,0,5296.02285595,1306.89161187,5296.07,1306.95,5296.27884592,1306.98073041,3560.25231369,1024.70462762,3559.99539629,1024.78040995,3560.06918488,1024.77839611,3560.23172726,1024.64766714,34,-64.9392098019,-251.068885516,0.0189106980653,False,139.626581116,143.674274362,-65.4174508313,-251.629813758,-65.6601471368,-250.925408563
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,122.956570387,81.4881920815,,,,,-33.2734235446,-235.307452359,-33.8834508542,-234.860991537,-33.1953175835,-234.561579032,65,61.0054397583,426,402,5363,5385,1575,1599,5373.82364904,1586.90709081,7.18270137272,8.91327766364,0.346951734508,1.86344963064e-05,2.17692693838e-05,1.0612407356e-06,2.99670553207,2.66753339767,1.3801265955,0.139485657215,0.112403519452,-0.0108590330929,469378.9375,469994.09375,23603.9296875,35799.8671875,5374,1587,5374,1587,0,5373.44812996,1586.7190629,5373.62,1586.8,5373.84569985,1586.9495794,3821.30430843,1151.97822553,3820.91470338,1152.134996,3821.09041596,1152.05687432,3821.35074522,1151.98985061,65,-33.2624624546,-235.302999129,0.0118311773331,False,122.953039273,81.4447016233,-33.8721231567,-234.856037819,-33.1837443955,-234.557190153
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,22.1550290287,105.908503532,,,,,2.40744731098,-249.999352424,2.66556351726,-249.299714785,3.14645975378,-249.889573971,81,61.0054397583,432,406,5647,5671,1716,1740,5658.77543054,1727.58256864,7.24720432695,9.02623755807,0.184905839677,2.00822822429e-05,2.30917116637e-05,3.08876447135e-07,3.00753259659,2.68852925301,1.46831953526,0.138056397438,0.110846064985,-0.00565627356991,460747.125,461321.125,21981.6347656,31815.8828125,5659,1727,5658,1727,0,5658.36174947,1727.45815622,5658.57,1727.47,5658.75826072,1727.64059565,4115.44347586,1031.68999656,4115.07624986,1031.91749502,4115.22693102,1031.76841745,4115.47557351,1031.74129644,81,2.40635069487,-249.991151035,0.00827437920184,False,22.1909918125,105.906176883,2.66405612652,-249.291361986,3.14529856365,-249.880938755
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,127.207732201,52.31377244,,,,,17.2744709254,-233.620357099,16.9270887511,-232.967254732,17.6740853488,-232.994990949,104,61.0054397583,427,405,5629,5652,1896,1920,5640.39736588,1907.90528173,7.15913370497,9.15192165064,0.313550819049,1.88886867133e-05,2.17872967979e-05,5.66506780939e-07,3.03316545486,2.66663885117,1.418358922,0.13989160955,0.109430871904,-0.00958555657417,468917.9375,469556.5625,24007.6269531,38844.0039062,5640,1908,5640,1908,0,5640.13862746,1907.64702975,5640.21,1907.76,5640.47280778,1907.98535731,4238.35864142,1164.9037203,4237.99378353,1164.92648809,4238.12249528,1164.94963855,4238.46860279,1164.90024505,104,17.2644992558,-233.625700567,0.0113131270192,False,127.153108158,52.4251254418,16.9164706105,-232.972942466,17.6634943039,-232.999939062
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,131.781574488,38.7962114811,,,,,40.6487117743,-233.163850178,40.3429065475,-232.49200222,41.089961902,-232.565925214,123,61.0054397583,440,424,5754,5777,2042,2068,5765.15647791,2054.48690145,7.31345880777,9.21778930162,0.395721720483,1.89806079331e-05,2.26587958406e-05,1.00448694981e-06,3.04905676842,2.68970274925,1.37385451794,0.137052565813,0.108738467097,-0.0117673939094,478259.59375,478903.6875,25409.5566406,42438.4335938,5765,2054,5765,2054,0,5764.95030059,2054.21814497,5765.0,2054.31,5765.30455861,2054.64662852,4430.81074753,1168.53609262,4430.47283667,1168.51252607,4430.57330746,1168.54023574,4431.02849578,1168.53096116,123,40.5849614976,-233.18284616,0.0665202608953,False,131.474349524,39.4684470737,40.2748824056,-232.512959996,41.0223935339,-232.582122303
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,314.887626171,79.1378957033,,,,,58.1570104756,-269.534130378,58.8048433563,-269.892323142,58.139708389,-270.271235014,114,61.0054397583,410,390,6071,6093,1955,1980,6081.62617555,1966.32513537,6.60047984695,8.88131427164,0.372278433349,1.84557681598e-05,2.45439222452e-05,1.23817895786e-06,2.99007344246,2.5575876236,1.41302919388,0.15186317265,0.11286278069,-0.0127313099802,441746.875,442318.4375,23938.4414062,39627.2539062,6081,1966,6081,1966,0,6081.32092834,1966.0540619,6081.38,1966.14,6081.69110475,1966.55549361,4574.39391806,873.054384795,4573.98864751,873.103501693,4574.09475597,873.116020757,4574.6095001,873.158332392,114,58.1637710076,-269.544409567,0.0123031109284,False,314.98452389,79.0329462925,58.8115535457,-269.902693367,58.146365337,-270.281511765
