,index,holeID,positionerID,robotailID,wokID_x,apSpecID,bossSpecID,alphaArmLen,metX,metY,apX,apY,bossX,bossY,alphaOffset,betaOffset,dx,dy,stdr,wokID_y,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz,alphaReport,betaReport,cmdAlpha,cmdBeta,startAlpha,startBeta,xWokReportMetrology,yWokReportMetrology,xWokReportAPOGEE,yWokReportAPOGEE,xWokReportBOSS,yWokReportBOSS,index,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2,y2,xy,errx2,erry2,errxy,a,b,theta,cxx,cyy,cxy,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,xWinpos,yWinpos,xSimple,ySimple,xNudge,yNudge,xRot,yRot,xWinposRot,yWinposRot,xSimpleRot,ySimpleRot,xNudgeRot,yNudgeRot,centroidID,xWokMeasMetrology,yWokMeasMetrology,wokErr,wokErrWarn,alphaMeas,betaMeas,xWokMeasAPOGEE,yWokMeasAPOGEE,xWokMeasBOSS,yWokMeasBOSS
0,0,R-13C1,1004,FTO0,flatNominal,0,0,7.40635738192,14.3179860815,0.0,14.9733275655,0.364967350287,14.963733287,-0.376150133223,0.636819198317,0.0915112945468,0.179203784145,-0.0833079596417,0.0213359803132,flatNominal,ApogeeBoss,-13.0,0.0,-145.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,350.136144161,119.164624214,,,,,-133.418877919,-254.772455991,-132.928172624,-254.205109589,-132.683355861,-254.904689411,453,61.9633140564,327,305,6129,6148,4274,4297,6138.05990862,4284.39584024,6.18026270219,7.51184392204,-0.0137497190875,2.61835906428e-05,3.19461089051e-05,-7.47702024368e-07,2.74080014229,2.48598480225,-1.56047189236,0.161806076765,0.133123651147,0.000592341413721,309713.40625,310107.21875,17725.2988281,28979.6113281,6138,4284,6138,4284,0,6137.56345545,4283.83911698,6137.74,4283.97,6137.96691618,4284.34272555,3021.55404659,1013.79039059,3021.68345886,1014.52500545,3021.59937378,1014.32115941,3021.60519984,1013.88447624,453,-133.416589056,-254.737631726,0.0348994029027,False,350.261386455,119.198771302,-132.927463941,-254.168922443,-132.680701988,-254.86781851
1,1,R-13C2,1009,FTO1,flatNominal,1,1,7.38311124378,14.3056225747,0.0,14.9512203539,0.371279136569,14.9484875503,-0.385825465062,-0.296475566983,-0.0696109612059,0.0566868460496,-0.0257238711226,0.0288233972446,flatNominal,ApogeeBoss,-13.0,1.0,-123.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,108.498219252,90.5637252331,,,,,-120.79763355,-236.386305678,-121.356264395,-235.893785355,-120.638233604,-235.653688231,439,61.9633140564,340,323,5963,5985,4203,4224,5972.79972754,4212.27533004,6.36409369611,7.54995734788,-0.0415377205766,2.59670343627e-05,2.93581133915e-05,-5.60872264604e-07,2.74798297882,2.5224275589,-1.535826087,0.157137200236,0.132455840707,0.00172904855572,329547.34375,330000.90625,18239.5898438,29757.8378906,5972,4212,5972,4212,0,5972.43759233,4211.7589529,5972.5,4211.89,5972.71644302,4212.19756626,3124.17452431,1162.05142051,3124.21092001,1162.68107328,3124.23093417,1162.53748527,3124.20445619,1162.16136413,439,-120.806779979,-236.378256456,0.0121838887494,False,108.580153317,90.5064914463,-121.365623098,-235.885977005,-120.64769588,-235.645570359
2,2,R-13C3,1136,FTO2,flatNominal,2,2,7.39051516067,14.3363338522,0.0,14.9974674757,0.334438383901,14.9909165242,-0.406490434958,-0.521688890608,0.266420010045,0.0540630368742,-0.0653913240946,0.0240620455019,flatNominal,ApogeeBoss,-13.0,2.0,-100.8,-252.1866,0,0,-1,0,1,0,0,0,0,1,10.0157801807,170.01309514,,,,,-99.5897090071,-245.193725545,-99.9215324411,-244.531275615,-99.1806352911,-244.540754149,462,61.9633140564,373,353,5853,5874,4356,4379,5862.45027765,4366.10725186,6.88505571477,7.9736520493,0.0357273407509,2.57787878424e-05,2.94065270956e-05,2.1472650959e-08,2.82397294044,2.62371587753,1.53802371025,0.145245477557,0.125415965915,-0.00130159547552,361830.8125,362316.5625,19910.3925781,32480.6425781,5862,4366,5862,4366,0,5862.03759048,4365.47012375,5862.14,4365.69,5862.37827994,4366.06319378,3298.93834507,1089.25809515,3298.95422346,1090.01703573,3298.98290469,1089.7803351,3298.97640581,1089.33343547,462,-99.5724344241,-245.165607647,0.0330004145215,False,11.2627338863,169.329913043,-99.9107599789,-244.506454767,-99.1698054309,-244.508642776
3,3,R-13C4,1118,FTO3,flatNominal,3,3,7.35982005957,14.2952971099,0.0,14.9219003495,0.392837134749,14.9522770728,-0.351985710365,0.453283784589,-2.22395706337,0.159959440692,0.0159495472563,0.0214242380762,flatNominal,ApogeeBoss,-13.0,3.0,-78.4,-252.1866,0,0,-1,0,1,0,0,0,0,1,321.075203419,156.931200027,,,,,-70.1401452196,-251.789237007,-69.7517525164,-251.159869275,-69.3952447776,-251.814534111,484,61.9633140564,356,345,5675,5696,4531,4553,5685.25567183,4540.49161846,6.81183254782,7.703792193,0.00991986296933,2.67089254168e-05,2.8977921467e-05,4.99497488158e-07,2.77559041977,2.60992765427,1.5596767664,0.14680364728,0.129806444049,-0.000378066295525,342989.40625,343635.375,19835.7597656,33978.0703125,5685,4540,5685,4540,0,5684.8449403,4539.93662133,5684.95,4540.07,5685.18349657,4540.49582118,3541.36407772,1034.14367062,3541.42149156,1034.83173011,3541.39886944,1034.66169711,3541.42767337,1034.17805848,484,-70.120850623,-251.764555043,0.0313285942475,False,321.587923238,156.711186772,-69.7356782209,-251.133211353,-69.3758306669,-251.786046365
4,4,R-13C5,1107,FTO4,flatNominal,4,4,7.40102200966,14.3306670749,0.0,14.9567277882,0.389105330496,14.9739294016,-0.355738465558,0.401596027768,3.98549779119,0.200011098092,-0.0405156949837,0.0193305700694,flatNominal,ApogeeBoss,-13.0,4.0,-56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,65.3602838516,81.383805871,,,,,-42.3729849312,-242.87519296,-42.4114693752,-242.139072099,-41.7508841953,-242.483623105,497,61.9633140564,364,348,5444,5464,4590,4613,5453.41306194,4600.13546205,6.88663045661,7.63495952488,-0.0104031643853,2.44181251674e-05,2.62999137725e-05,4.8196499494e-07,2.76316928864,2.62421154976,-1.55689799786,0.14520919323,0.130976736546,0.000395715294871,367708.40625,368255.59375,20629.6816406,34098.9921875,5453,4600,5453,4600,0,5453.03533432,4599.49528205,5453.13,4599.7,5453.36138169,4600.03772082,3769.91752654,1105.35957386,3769.9020666,1106.10272228,3769.92725716,1105.87851663,3769.91007136,1105.46988531,497,-42.3669331869,-242.882069187,0.00916002803975,False,65.3362265802,81.3744015184,-42.4049877183,-242.145925976,-41.7446038742,-242.490862716
5,5,R-13C6,1127,FTO5,flatNominal,5,5,7.39551645805,14.3285609671,0.0,14.986635533,0.372019421927,14.9760747324,-0.378356294532,-0.663947593606,0.539771987147,0.128836986852,-0.023979672984,0.0177033585356,flatNominal,ApogeeBoss,-13.0,5.0,-33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,152.144701481,67.67103374,,,,,-39.2439607256,-234.791579688,-39.9505095688,-234.522787358,-39.3663555209,-234.051683023,487,61.9633140564,362,349,5387,5408,4548,4570,5396.92975283,4557.65510663,6.88424553876,7.96879539404,0.107927760587,2.59372031194e-05,2.89650714874e-05,4.87637584158e-07,2.82478880882,2.62175703049,1.47256600857,0.14529004693,0.12551613152,-0.00393555825576,352238.1875,352680.75,19173.7226562,30343.3457031,5397,4557,5397,4557,0,5396.414209,4557.04134364,5396.64,4557.19,5396.95057762,4557.63096626,3795.61309943,1171.19787835,3795.72874695,1171.99104675,3795.6109396,1171.74921459,3795.58269073,1171.20745648,487,-39.2500513248,-234.785975421,0.00827666658958,False,152.21315424,67.5938752682,-39.9565593186,-234.517075738,-39.3723336963,-234.046060167
6,6,R-13C7,1104,FTO6,flatNominal,6,6,7.39402217741,14.3321964374,0.0,14.9788597111,0.371407340788,14.9697019537,-0.389586211094,-0.0717444939533,1.88710288858,0.150498543094,-0.170912428703,0.0163987668575,flatNominal,ApogeeBoss,-13.0,6.0,-11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,91.8963217735,20.0074955821,,,,,9.14088834029,-246.336490254,9.58352651997,-245.736333404,9.88125519509,-246.436728069,519,61.9633140564,369,349,5097,5118,4838,4861,5107.22145829,4848.32295197,7.20767008688,7.74597133503,0.02016998644,2.65691272634e-05,2.84625447449e-05,-1.81776773524e-07,2.7832942009,2.68456983566,1.53339648247,0.138742104173,0.129100307822,-0.000722550146747,356557.3125,357066.4375,20085.25,34496.5625,5107,4848,5107,4848,0,5106.89165821,4847.74395691,5106.97,4847.88,5107.34651162,4848.25508412,4194.89385687,1076.36344904,4194.86981614,1077.029351,4194.87485225,1076.87092451,4194.7518022,1076.35539599,519,9.17453899761,-246.321431259,0.0368665167656,False,92.682255014,18.8453174975,9.62110866213,-245.724194005,9.91423166147,-246.426528653
7,7,R-13C8,1314,FTO7,flatNominal,7,7,7.38350285934,14.3061029845,0.0,14.9511828395,0.362062227679,14.9403458708,-0.385370561787,-0.656526793594,-0.160742399459,0.133380148382,-0.180391160307,0.0194040566423,flatNominal,ApogeeBoss,-13.0,7.0,11.2,-252.1866,0,0,-1,0,1,0,0,0,0,1,131.988480091,31.3461640477,,,,,20.8616415643,-233.79848637,20.7100963584,-233.074434489,21.4197481992,-233.309312073,517,61.9633140564,373,354,4961,4982,4802,4825,4971.30965573,4812.60418546,7.28037179911,8.00513531768,-0.164939842754,2.66601281667e-05,2.94217060084e-05,-8.37234904602e-07,2.83564925194,2.69157958031,-1.35723006725,0.137419775128,0.124978154898,0.00566286360845,356058.09375,356708.40625,20183.7617188,35442.1367188,4971,4812,4971,4812,0,4971.00485991,4812.03759467,4971.07,4812.17,4971.42724248,4812.5118781,4291.69985912,1178.22829227,4291.66107656,1178.8704928,4291.67348516,1178.71856049,4291.55130025,1178.24495227,517,20.878360626,-233.810942967,0.020849312614,False,131.885885752,31.4151781765,20.7272398022,-233.086802392,21.4367538629,-233.322095852
8,8,R-13C9,756,FTO8,flatNominal,8,8,7.35918660207,14.2856832585,0.0,14.9184064105,0.38020774447,14.929898854,-0.370408159634,0.95419524617,1.93968587045,0.164380594519,0.0192509246608,0.0261180952259,flatNominal,ApogeeBoss,-13.0,8.0,33.6,-252.1866,0,0,-1,0,1,0,0,0,0,1,104.547765255,73.406342268,,,,,40.4992967859,-236.099962188,40.1097665987,-235.472935276,40.8601302105,-235.450335235,525,61.9633140564,383,362,4833,4854,4904,4926,4843.66959439,4913.77439763,7.35467259997,7.98406601001,-0.0549349566676,2.62592116382e-05,2.86305970678e-05,-2.17942080206e-07,2.82645082474,2.71107244492,-1.48438465595,0.13597497344,0.125255897641,0.00187117164023,369976.5625,370570.1875,19654.8203125,31444.0703125,4843,4913,4843,4913,0,4843.52000588,4913.19752726,4843.49,4913.33,4843.70386693,4913.79523576,4453.47070235,1159.31820589,4453.29450904,1159.88751429,4453.39051517,1159.78701804,4453.45251383,1159.28245659,525,40.4939004865,-236.132285706,0.0327708690872,False,104.288526133,73.7226327209,40.1037461408,-235.505646973,40.854086877,-235.482299782
9,9,R-13C10,637,FTO9,flatNominal,9,9,7.40282980322,14.3648969316,0.0,15.0109528837,0.361387886398,14.9819591001,-0.403555308928,-2.32770620527,0.141993420043,0.137187283814,0.0315693847494,0.0173077356229,flatNominal,ApogeeBoss,-13.0,9.0,56.0,-252.1866,0,0,-1,0,1,0,0,0,0,1,317.279963493,136.419403553,,,,,65.1525026542,-257.174563501,65.7887870452,-256.796236035,65.7800094891,-257.561678186,545,61.9633140564,374,359,4750,4773,5155,5178,4761.29908642,5165.3654255,7.46022049558,7.80457076255,0.0516860718022,2.84969301175e-05,2.98793120005e-05,2.30246688215e-07,2.79502439499,2.72995042801,1.42497861385,0.134050443769,0.128135919571,-0.00177550851367,352190.6875,352772.21875,19887.0390625,34593.5390625,4761,5165,4761,5165,0,4760.98837865,5164.75238426,4761.07,5164.89,4761.28050129,5165.64645351,4655.85709696,988.664482919,4655.79891084,989.349299135,4655.80551606,989.190269519,4656.0207169,988.435243599,545,65.1643443201,-257.135683369,0.0406434456621,False,317.425645854,136.481945073,65.7992495976,-256.755046027,65.7932538573,-257.520515022
